#{"t_start": 1620345268.3200934, "env_id": null}
r,l,t
-2851.832319,401,1555.33037
-3934.293694,401,1560.709921
-1670.738567,401,1566.077889
-2869.286924,401,1571.497838
-1696.487281,401,1576.85964
-2853.41236,401,1582.201238
-4289.945995,401,1587.57586
-2191.892412,401,1592.923041
-2594.299608,401,1598.315774
-2690.600848,401,1603.663532
-2012.440529,401,1608.992987
-1240.716388,401,1614.403903
-2635.911373,401,1619.839321
-3034.739775,401,1625.310564
-2568.120415,401,1630.72153
-2514.260733,401,1636.175273
-2937.88166,401,1642.063568
-2524.286406,401,1647.434439
-1546.859198,401,1652.893529
-727.262706,401,1658.267234
-849.934709,401,1663.617013
-1137.334939,401,1669.010581
-2283.675408,401,1674.424076
-3323.922081,401,1679.880563
-1038.086981,401,1685.323829
-1896.409101,401,1690.729656
-2577.358927,401,1696.090832
-3544.72039,401,1701.496644
-2307.419111,401,1706.9221
-2451.046214,401,1712.431204
-2814.643965,401,1717.82302
-1725.048267,401,1723.157663
-2750.809693,401,1728.606719
-2728.708275,401,1734.116704
-1593.805139,401,1739.50975
-2862.173403,401,1744.914296
-2639.238035,401,1750.314539
-873.55725,401,1755.677207
-2885.822589,401,1761.13063
-2208.044521,401,1766.619567
-395.097825,401,1772.016835
-2706.227507,401,1777.395053
-1870.082879,401,1782.988889
-4391.104725,401,1788.379827
-2020.330174,401,1793.83312
-1379.488254,401,1799.249105
-1297.419583,401,1804.667282
-3836.743884,401,1810.01181
-3566.747749,401,1815.382795
-2046.352249,401,1821.078329
-2248.174352,401,1826.474532
-762.263234,401,1831.815809
-1980.002847,401,1837.221936
-2949.849735,401,1842.629817
-2855.578078,401,1848.023481
-1647.863444,401,1853.402739
-3507.70834,401,1858.878752
-1873.703028,401,1864.245474
-1124.957822,401,1869.675669
-1766.903781,401,1875.026305
-2962.551646,401,1880.742824
-2333.70993,401,1886.154634
-3277.083421,401,1891.603018
-634.687051,401,1897.043339
-1136.389759,401,1902.482931
-3656.877357,401,1907.877158
-494.979777,401,1913.281983
-1025.81768,401,1918.648158
-573.269873,401,1924.093519
-1783.320997,401,1929.580667
-1522.486438,401,1934.985184
-2772.448531,401,1940.504075
-905.909902,401,1945.942297
-2947.05227,401,1951.3379
-1904.22582,401,1956.848215
-292.150754,401,1962.205559
-2781.676505,401,1967.618055
-1060.53146,401,1973.011121
-537.107422,401,1978.418008
-2634.818693,401,1983.817882
-3444.738697,401,1989.416745
-509.266268,401,1994.874793
-907.751945,401,2000.249855
-1024.713642,401,2005.772132
-1842.275474,401,2011.166063
-2145.575597,401,2016.549474
-347.215981,401,2021.944077
-339.782111,401,2027.358741
-563.810765,401,2032.822567
-403.623842,401,2038.188375
-294.503484,401,2043.582821
-451.050234,401,2048.980823
-876.889224,401,2054.444705
-4387.344531,401,2059.884558
-288.69276,401,2065.290585
-485.760101,401,2070.690439
-377.438069,401,2076.092823
-482.215328,401,2081.487667
-2034.482124,401,2086.886719
-544.156738,401,2092.266274
-1125.161585,401,2097.679461
-229.844013,401,2103.31735
-370.601988,401,2108.728445
-2957.752336,401,2114.145939
-2790.025643,401,2119.606336
-294.164767,401,2125.018434
-316.055869,401,2130.474915
-340.294754,401,2135.920166
-374.642916,401,2141.354613
-1777.874421,401,2146.857637
-2457.846767,401,2152.344112
-1527.964514,401,2157.71425
-650.243884,401,2163.107995
-253.22254,401,2168.513811
-2440.591041,401,2174.007978
-652.618788,401,2179.413129
-819.329643,401,2184.792644
-910.766463,401,2190.205784
-939.803832,401,2195.725193
-305.722212,401,2201.213216
-258.790086,401,2206.591362
-1077.743216,401,2212.020528
-458.888311,401,2217.492889
-334.536423,401,2222.940472
-2917.999257,401,2228.297754
-380.242477,401,2233.704649
-310.400176,401,2239.210193
-570.82678,401,2244.651201
-289.965449,401,2250.087062
-341.45796,401,2255.481006
-347.040626,401,2260.896443
-479.353729,401,2266.291813
-3037.215851,401,2271.71321
-263.710628,401,2277.4009
-1131.042584,401,2282.805084
-836.727652,401,2288.180905
-226.134361,401,2293.746475
-390.74638,401,2299.158247
-1675.334918,401,2304.543619
-3285.728039,401,2309.953599
-1836.315752,401,2315.360925
-2447.640208,401,2320.774952
-288.716025,401,2326.21499
-430.434729,401,2331.637324
-375.020398,401,2337.115937
-2630.297886,401,2343.515099
-1398.845463,401,2349.014822
-4937.038573,401,2354.39552
-923.277112,401,2359.936507
-3780.177242,401,2365.381468
-811.793992,401,2370.78717
-766.123174,401,2376.292749
-381.405257,401,2381.692463
-891.018668,401,2387.128112
-3093.357557,401,2392.487771
-2967.017498,401,2397.931964
-4581.366015,401,2403.355257
-998.772474,401,2408.787985
-4107.822287,401,2414.2038
-420.228134,401,2419.74139
-305.803831,401,2425.124395
-3185.156242,401,2430.524217
-2458.562163,401,2435.903587
-2546.80653,401,2441.368426
-3641.905559,401,2447.055249
-1856.232141,401,2452.469369
-3466.650612,401,2457.864585
-1219.826409,401,2463.256581
-3227.634024,401,2468.653958
-305.299524,401,2474.036166
-419.615029,401,2479.485616
-696.550953,401,2484.880389
-336.312108,401,2490.252217
-2786.157867,401,2495.666338
-1796.339488,401,2501.040659
-1910.626299,401,2506.449542
-318.566169,401,2511.838447
-385.103236,401,2517.574776
-1458.459131,401,2523.002645
-2183.559436,401,2528.487067
-1489.34327,401,2533.919059
-320.464465,401,2539.429682
-3155.782455,401,2544.870418
-2655.923417,401,2550.329125
-930.403273,401,2555.784269
-410.586474,401,2561.230229
-425.590726,401,2566.64012
-2222.363027,401,2572.001868
-3175.187919,401,2577.425526
-454.430184,401,2582.880716
-344.266629,401,2588.317585
-1936.650609,401,2593.735802
-416.604919,401,2599.187946
-3632.201793,401,2604.628278
-359.808932,401,2610.01832
-674.886938,401,2615.417286
-1156.286829,401,2620.973025
-3172.638382,401,2626.412072
-354.42211,401,2631.864079
-643.956839,401,2637.368388
-302.097962,401,2642.741814
-922.391103,401,2648.140322
-1140.231252,401,2653.510178
-1342.311593,401,2658.997334
-2150.293131,401,2664.416852
-338.240895,401,2669.809483
-3843.691516,401,2675.201162
-334.480291,401,2680.594653
-1086.763274,401,2685.977676
-335.857981,401,2691.622974
-1658.927235,401,2697.002477
-312.033355,401,2702.384074
-331.909124,401,2707.765627
-627.009883,401,2713.227296
-446.351633,401,2718.595786
-702.651153,401,2723.995038
-1358.990597,401,2729.720891
-492.413708,401,2735.126665
-1006.738282,401,2740.472378
-343.43961,401,2745.855422
-1767.014526,401,2751.287209
-1380.0332,401,2756.729033
-525.329578,401,2762.079497
-3051.198988,401,2767.513401
-366.97631,401,2772.9008
-399.163742,401,2778.263016
-1114.470951,401,2783.698541
-472.697987,401,2789.034705
-487.774747,401,2794.473112
-488.919542,401,2800.168497
-463.071431,401,2805.603518
-4024.23578,401,2811.032721
-335.136085,401,2816.439423
-870.15343,401,2821.807753
-423.121912,401,2827.178808
-486.265723,401,2832.569854
-836.931932,401,2837.93412
-2331.662201,401,2843.610661
-529.568703,401,2848.98772
-235.49624,401,2854.414223
-428.40273,401,2859.801163
-1644.859829,401,2865.440193
-2924.613685,401,2870.80123
-492.732581,401,2876.193444
-439.477616,401,2881.6552
-385.9175,401,2887.057744
-514.46927,401,2892.515183
-306.055804,401,2897.893288
-393.157356,401,2903.285576
-934.419936,401,2908.684353
-489.712343,401,2914.070038
-915.538883,401,2919.428002
-434.228031,401,2924.815307
-575.70529,401,2930.196924
-1334.181589,401,2935.570699
-3218.205044,401,2940.914327
-4608.297644,401,2946.292707
-581.376637,401,2951.634994
-360.841571,401,2956.983445
-436.221962,401,2962.344086
-377.181084,401,2967.688888
-2187.850105,401,2973.25449
-427.288825,401,2978.638038
-445.799492,401,2984.010691
-626.027225,401,2989.366241
-564.785715,401,2994.704089
-536.924487,401,3000.061595
-3047.061303,401,3005.449897
-425.167076,401,3010.795217
-510.264511,401,3016.151985
-495.830626,401,3021.499079
-451.99062,401,3026.852528
-457.696977,401,3032.217954
-589.420397,401,3037.567513
-4507.234264,401,3042.934357
-492.406293,401,3048.285297
-490.789617,401,3053.64412
-523.21743,401,3059.000968
-1537.397444,401,3064.375428
-566.237887,401,3069.732679
-3645.982383,401,3075.071921
-2245.189665,401,3080.434824
-437.427729,401,3085.811301
-586.608632,401,3091.154609
-737.144427,401,3096.548443
-1996.663074,401,3101.882676
-522.207549,401,3107.250057
-2314.54884,401,3112.626046
-2398.738251,401,3117.969346
-531.185548,401,3123.337039
-1369.129393,401,3128.690984
-3541.673243,401,3134.078326
-4489.540308,401,3139.509984
-419.112379,401,3144.892998
-1812.779007,401,3150.287273
-509.949625,401,3155.655194
-699.141308,401,3161.022978
-337.484847,401,3166.371908
-482.894602,401,3171.771931
-3227.0395,401,3177.169366
-3031.274144,401,3182.570156
-1759.171716,401,3188.005682
-647.200553,401,3193.341758
-602.454573,401,3198.724901
-636.14091,401,3204.089201
-2482.608673,401,3209.453248
-283.731063,401,3214.81391
-2649.706251,401,3220.180528
-1713.384664,401,3225.538775
-409.788358,401,3230.883591
-439.175909,401,3236.247124
-867.633455,401,3241.598372
-632.483412,401,3246.970098
-1795.017842,401,3252.442302
-742.44023,401,3257.838458
-319.252507,401,3263.206699
-582.074877,401,3268.608824
-940.123283,401,3274.0169
-598.055222,401,3279.371619
-965.605729,401,3284.745909
-694.488242,401,3290.107356
-695.399881,401,3295.484198
-507.331849,401,3300.840328
-3618.745472,401,3306.21538
-439.47978,401,3311.579834
-517.15103,401,3316.931953
-4705.507455,401,3322.299403
-2159.593318,401,3327.657318
-539.585393,401,3333.014036
-677.502828,401,3338.358505
-527.103707,401,3343.735043
-2802.621182,401,3349.091489
-2695.442412,401,3354.822963
-721.824968,401,3360.222157
-2682.848348,401,3365.60722
-3135.758454,401,3371.030688
-481.131842,401,3376.461557
-576.750402,401,3381.864098
-3855.478714,401,3387.264541
-409.569893,401,3392.663136
-2858.212071,401,3398.052841
-3407.120323,401,3403.465763
-2620.294237,401,3408.847284
-676.711459,401,3414.240408
-547.752156,401,3419.597649
-529.702563,401,3424.959317
-558.232814,401,3430.31922
-580.70183,401,3435.701686
-624.700034,401,3441.191868
-4427.035396,401,3446.555395
-3888.281467,401,3451.925142
-827.774214,401,3457.294009
-3851.386524,401,3462.675219
-689.907232,401,3468.066412
-4496.558617,401,3473.427467
-755.09693,401,3478.777904
-562.143384,401,3484.128569
-501.957726,401,3489.490525
-549.40975,401,3494.86338
-1488.661548,401,3500.221275
-2048.600951,401,3505.591556
-2573.631049,401,3510.951355
-623.260859,401,3516.320131
-577.197756,401,3521.713714
-525.952598,401,3527.063333
-601.378338,401,3532.428682
-826.961201,401,3537.802558
-1656.051462,401,3543.151385
-540.015706,401,3548.537381
-2904.720484,401,3553.911658
-775.268245,401,3559.279732
-2326.489717,401,3564.642147
-2502.394469,401,3570.029486
-4226.353003,401,3575.399956
-549.819717,401,3580.742569
-1349.318603,401,3586.106113
-610.578342,401,3591.455077
-667.580283,401,3596.833642
-1778.715928,401,3602.27583
-560.790529,401,3607.615741
-2714.804174,401,3612.982549
-575.897379,401,3618.35501
-518.591995,401,3623.723394
-536.124503,401,3629.101949
-3699.443824,401,3634.444962
-552.681466,401,3639.808759
-606.528944,401,3645.210845
-617.844677,401,3650.589361
-893.366742,401,3655.957251
-2682.449601,401,3661.330361
-2937.267764,401,3666.692809
-1034.399225,401,3672.069264
-549.326024,401,3677.422827
-484.644951,401,3683.060087
-3895.568331,401,3688.406662
-728.562041,401,3693.730431
-574.256148,401,3699.137209
-561.414935,401,3704.511929
-537.199602,401,3709.889657
-2050.492275,401,3715.258739
-564.163282,401,3720.648094
-717.248292,401,3726.022353
-526.500919,401,3731.419192
-2938.677839,401,3736.810924
-592.964358,401,3742.259073
-626.060842,401,3747.637804
-627.382496,401,3753.029999
-1519.048342,401,3758.384653
-1843.78504,401,3763.757992
-661.203007,401,3769.113337
-3420.422774,401,3774.484224
-3401.904453,401,3779.84139
-533.569831,401,3785.232283
-633.33497,401,3790.644704
-2864.835673,401,3795.99046
-560.067142,401,3801.36147
-1417.521972,401,3806.714668
-565.220622,401,3812.083055
-551.008867,401,3817.463
-3385.698499,401,3822.844582
-654.845195,401,3828.226105
-2772.502315,401,3833.597187
-2668.995817,401,3839.009613
-2463.613166,401,3844.409476
-565.31377,401,3849.764046
-623.033569,401,3855.125611
-532.357682,401,3860.521618
-2883.592553,401,3866.127641
-2910.519283,401,3871.469425
-538.163643,401,3876.849109
-3277.07375,401,3882.205884
-599.858547,401,3887.585812
-2539.567734,401,3892.96625
-2444.349696,401,3898.347528
-3161.767376,401,3903.737597
-1913.893411,401,3909.087764
-767.536479,401,3914.466292
-580.625616,401,3919.835944
-1490.917135,401,3925.300884
-2420.700088,401,3930.659375
-611.098702,401,3935.981251
-966.42004,401,3941.361732
-3348.279783,401,3946.732599
-587.671048,401,3952.131668
-4022.271129,401,3957.491013
-1990.081301,401,3962.980111
-781.546596,401,3968.333537
-568.290315,401,3973.683395
-640.633116,401,3979.067361
-1194.118535,401,3984.442784
-556.489317,401,3989.803623
-1641.281138,401,3995.178027
-666.496185,401,4000.571124
-705.960893,401,4005.963505
-3293.314018,401,4011.342287
-661.082815,401,4016.680407
-617.071221,401,4022.040012
-662.10228,401,4027.387762
-578.200196,401,4032.774916
-702.907468,401,4038.155502
-575.850375,401,4043.730008
-3868.650442,401,4049.11364
-2494.315406,401,4054.486768
-2852.137829,401,4059.879922
-2775.095397,401,4065.274374
-552.12508,401,4070.620337
-1599.624472,401,4075.99825
-1554.480291,401,4081.354291
-4157.995579,401,4086.74322
-641.146698,401,4092.094371
-2707.722923,401,4097.457994
-1236.851417,401,4102.859294
-605.051507,401,4108.203381
-4698.691084,401,4113.602133
-2089.748272,401,4118.971804
-2808.771098,401,4124.336159
-2307.638129,401,4129.70679
-2405.262429,401,4135.074152
-653.032697,401,4140.505345
-2006.149183,401,4145.996026
-3834.718494,401,4151.336843
-1583.190798,401,4156.723175
-1918.627943,401,4162.107727
-835.82167,401,4167.533675
-1844.278664,401,4172.930247
-651.259486,401,4178.293169
-3334.686157,401,4183.671238
-593.114271,401,4189.056415
-576.270581,401,4194.425205
-3263.141429,401,4199.817884
-2184.232267,401,4205.199889
-1323.771432,401,4210.589432
-2366.434782,401,4215.976993
-1257.832474,401,4221.381036
-612.864494,401,4226.759454
-3552.227598,401,4232.128656
-1318.249617,401,4237.600295
-3248.467943,401,4242.994137
-1475.425438,401,4248.376679
-943.267313,401,4253.765491
-917.820148,401,4259.098829
-2558.56953,401,4264.481108
-677.127882,401,4269.885603
-663.484077,401,4275.276157
-759.953256,401,4280.648429
-592.846363,401,4285.9761
-2032.186246,401,4291.457198
-2858.226335,401,4296.842772
-566.34363,401,4302.23569
-3945.394489,401,4307.617207
-789.769343,401,4312.972812
-649.918785,401,4318.331525
-953.73942,401,4323.694878
-758.441939,401,4329.097249
-670.030557,401,4334.48873
-2130.51543,401,4339.921607
-3166.278576,401,4345.307207
-659.0579,401,4350.69789
-656.870944,401,4356.093861
-3628.748722,401,4361.515523
-3291.517839,401,4366.860086
-708.573424,401,4372.341244
-2336.181943,401,4377.727515
-2123.760893,401,4383.131613
-649.260941,401,4388.512175
-1094.364768,401,4393.855216
-2751.236649,401,4399.222783
-767.99803,401,4404.588746
-662.644839,401,4409.986385
-2004.200528,401,4415.357336
-515.416316,401,4420.731383
-3419.187765,401,4426.079207
-635.744933,401,4431.451922
-1792.180671,401,4436.839032
-1098.681923,401,4442.221135
-557.229361,401,4447.582533
-720.181592,401,4452.93792
-605.766443,401,4458.311572
-2378.700305,401,4463.696807
-2870.052041,401,4469.068115
-2490.42465,401,4474.625319
-4109.335662,401,4479.959476
-734.29613,401,4485.342378
-3094.700668,401,4490.745352
-646.823605,401,4496.110652
-630.56463,401,4501.475324
-1554.59587,401,4506.884506
-630.141247,401,4512.254714
-983.226415,401,4517.627503
-1224.881999,401,4522.989527
-2910.706028,401,4528.350729
-1503.376182,401,4533.713992
-891.821533,401,4539.097793
-4201.201668,401,4544.490455
-2110.893568,401,4549.835753
-1009.489876,401,4555.208613
-3097.543583,401,4560.54861
-732.437909,401,4565.909051
-761.110125,401,4571.274938
-2964.11428,401,4576.644938
-676.140907,401,4582.068151
-3259.284858,401,4587.423785
-657.249402,401,4592.795327
-4263.525017,401,4598.172892
-3715.318747,401,4603.555282
-3613.841667,401,4608.933594
-651.569966,401,4614.303238
-1585.532785,401,4619.7819
-2121.079448,401,4625.14612
-2211.510764,401,4630.525184
-656.362018,401,4635.904778
-2424.521642,401,4641.389776
-2298.511767,401,4646.771857
-3119.897649,401,4652.15381
-658.463841,401,4657.544922
-1526.029369,401,4662.906075
-1310.495931,401,4668.271343
-667.531857,401,4673.670743
-1891.168174,401,4679.052221
-2217.776257,401,4684.427985
-3422.417332,401,4690.033699
-2344.159141,401,4695.363289
-2667.688744,401,4700.749542
-1705.49258,401,4706.136797
-2573.005757,401,4711.508511
-548.325757,401,4716.893701
-767.745291,401,4722.261008
-3652.811937,401,4727.636354
-2994.782308,401,4733.057331
-739.13685,401,4738.438663
-1571.992177,401,4743.788476
-687.17564,401,4749.1232
-644.121937,401,4754.503319
-4322.345621,401,4759.896116
-2077.767116,401,4765.296937
-1065.33924,401,4770.646226
-536.47154,401,4775.985281
-2307.449605,401,4781.357017
-2540.673801,401,4786.744524
-1597.480033,401,4792.307314
-751.601762,401,4797.671616
-1584.466915,401,4803.070483
-604.941826,401,4808.449717
-2315.607411,401,4813.857428
-761.506269,401,4819.255996
-2371.750677,401,4824.598802
-699.712209,401,4829.941693
-2752.499511,401,4835.319953
-3483.665222,401,4840.695771
-700.314535,401,4846.069175
-1946.683198,401,4851.442611
-2008.3036,401,4856.784056
-2365.716807,401,4862.177191
-959.690116,401,4867.590495
-628.783941,401,4872.987256
-1352.148437,401,4878.374319
-2737.331252,401,4883.731627
-1890.548278,401,4889.092427
-1815.043452,401,4894.466778
-4245.378129,401,4899.851321
-2460.475629,401,4905.238822
-759.557009,401,4910.609416
-712.462447,401,4915.969366
-727.469163,401,4921.37825
-2880.438994,401,4926.749898
-1753.086717,401,4932.409096
-706.062057,401,4938.309393
-1435.214106,401,4943.766318
-1998.440711,401,4949.158479
-2761.211946,401,4954.532512
-2516.636283,401,4959.911769
-2074.991418,401,4965.287101
-947.688775,401,4970.64769
-584.119902,401,4976.062623
-535.68349,401,4981.434976
-1598.325111,401,4986.794652
-657.710013,401,4992.17634
-559.447302,401,4997.536384
-1012.671773,401,5002.932218
-1320.5585,401,5008.314442
-523.717666,401,5014.136289
-478.162918,401,5019.511034
-768.237065,401,5024.886785
-1887.10178,401,5030.266927
-1227.477071,401,5035.661674
-1488.787305,401,5041.0043
-2169.914302,401,5046.391201
-511.054834,401,5051.745521
-3114.80997,401,5057.120307
-637.603831,401,5062.47487
-1427.8957,401,5067.838096
-726.986135,401,5073.178138
-1976.356355,401,5078.53095
-1921.629001,401,5083.939134
-2318.30785,401,5089.302021
-3027.384381,401,5094.929162
-1945.579722,401,5100.30413
-3713.865185,401,5105.720312
-2338.167065,401,5111.099417
-3154.728617,401,5116.469884
-2065.40005,401,5121.857476
-2024.804726,401,5127.342287
-3092.114696,401,5132.715966
-3404.758383,401,5138.106246
-2031.613984,401,5143.495795
-2635.313305,401,5148.868877
-2672.501784,401,5154.251272
-2721.244162,401,5159.610692
-2635.624779,401,5164.997228
-3101.327351,401,5170.386117
-2528.960004,401,5175.756672
-2538.098206,401,5181.140328
-2766.787444,401,5186.469493
-2628.671511,401,5191.850546
-2559.388438,401,5197.215326
