#{"t_start": 1620345268.4941087, "env_id": null}
r,l,t
-3163.874629,401,854.110154
-3749.628343,401,859.4835
-3786.447326,401,865.034311
-2390.965643,401,870.4544
-4016.046329,401,875.811985
-3920.942219,401,881.195781
-3468.352128,401,886.602169
-2276.253237,401,891.962899
-3252.220636,401,897.363676
-5568.424065,401,902.728219
-3881.502705,401,908.123041
-3842.933788,401,913.496271
-2679.270077,401,918.881142
-3324.841769,401,924.270658
-4387.141776,401,929.621288
-3814.237983,401,934.990278
-3799.220737,401,940.363288
-4145.35571,401,945.730492
-3100.49748,401,951.13319
-3607.595437,401,956.504512
-3395.354681,401,961.884609
-3767.848592,401,967.264077
-3968.202493,401,972.639161
-3214.336765,401,978.208918
-3755.037522,401,983.55616
-2794.356287,401,988.943209
-3177.62676,401,994.334302
-3740.701867,401,999.712975
-3838.137285,401,1005.115251
-2695.360423,401,1010.487496
-3172.276524,401,1015.926072
-3162.894572,401,1021.304514
-4504.740844,401,1026.686885
-3903.197154,401,1032.108365
-4184.008842,401,1037.462848
-4078.830645,401,1042.959885
-3713.249504,401,1048.341382
-3015.123055,401,1053.726222
-5593.327629,401,1059.111867
-3581.778661,401,1064.483804
-2290.040853,401,1069.866665
-3657.316204,401,1075.263647
-3386.247898,401,1080.706518
-4430.744376,401,1086.121903
-4353.749864,401,1091.476368
-4442.672923,401,1096.851663
-4664.204294,401,1102.236099
-3807.477221,401,1107.623165
-4139.768901,401,1113.015198
-3532.926548,401,1118.612226
-3410.442391,401,1123.991559
-2428.059885,401,1129.362014
-4276.69468,401,1134.76945
-3667.802443,401,1140.191558
-3377.35943,401,1145.555192
-3217.674405,401,1150.92455
-4603.16748,401,1156.306283
-3950.034917,401,1161.684589
-3744.732489,401,1167.066221
-3603.175216,401,1172.424901
-4286.916622,401,1177.8513
-3548.064094,401,1183.196709
-3217.622802,401,1188.583588
-3071.614168,401,1193.98591
-3296.855363,401,1199.376508
-3757.526793,401,1204.756281
-4488.831411,401,1210.12615
-3592.414689,401,1215.50338
-4124.1696,401,1220.895631
-4073.146212,401,1226.279449
-2645.384169,401,1231.635709
-3765.588807,401,1237.011106
-2032.963251,401,1242.40607
-3719.159549,401,1247.798566
-3191.516982,401,1253.166572
-3512.680935,401,1258.525103
-3733.882738,401,1263.958927
-3766.278785,401,1269.299376
-3538.167449,401,1274.691974
-3547.67874,401,1280.08579
-3844.698718,401,1285.453263
-3258.329237,401,1290.831656
-2660.112127,401,1296.198797
-3469.063846,401,1301.613763
-2784.147962,401,1307.008909
-2935.4615,401,1312.367206
-2223.410301,401,1317.731801
-3527.79981,401,1323.28862
-3023.270892,401,1328.806366
-3351.889874,401,1334.209262
-2312.43248,401,1339.668626
-3361.730569,401,1345.069577
-3234.861533,401,1350.432722
-3357.489457,401,1355.834815
-3660.516172,401,1361.211326
-3381.179138,401,1366.568507
-3436.434741,401,1371.950688
-4136.657699,401,1377.311219
-3508.300585,401,1382.681523
-3737.736283,401,1388.042605
-3284.55759,401,1393.743098
-3620.833248,401,1399.075364
-2959.59755,401,1404.44556
-3289.4668,401,1409.898391
-1789.668057,401,1415.266149
-3085.155119,401,1420.618819
-2247.304074,401,1425.995257
-1127.987056,401,1431.38498
-3261.836602,401,1436.811237
-2980.44033,401,1442.191048
-3460.918941,401,1447.555891
-3595.132626,401,1452.934956
-3008.821653,401,1458.30686
-2623.503549,401,1463.688023
-3141.906345,401,1469.041883
-1051.816296,401,1474.61118
-2259.655132,401,1479.996351
-3172.884225,401,1485.377582
-2069.574609,401,1490.748847
-2833.405639,401,1496.114068
-2933.631295,401,1501.512135
-2994.50584,401,1506.863586
-2981.542261,401,1512.232375
-2780.399522,401,1517.613145
-2858.158415,401,1522.996504
-2537.986011,401,1528.3335
-2367.753135,401,1533.694814
-3843.331197,401,1539.033275
-3862.527271,401,1544.45783
-2727.629549,401,1549.809098
-3589.323466,401,1555.155941
-3076.494881,401,1560.531705
-2766.21213,401,1565.903378
-2692.845747,401,1571.323469
-2459.986052,401,1576.685095
-2470.256104,401,1582.022677
-1752.711627,401,1587.396072
-1786.88849,401,1592.744388
-2555.380866,401,1598.137321
-1620.189981,401,1603.485458
-2897.134714,401,1608.819453
-2808.191295,401,1614.225046
-263.42243,401,1619.669776
-2356.156419,401,1625.13216
-1526.923729,401,1630.547236
-1431.122234,401,1635.996585
-1896.478226,401,1641.884712
-3832.94362,401,1647.260009
-1880.590628,401,1652.714961
-1215.577776,401,1658.087354
-3501.258923,401,1663.447668
-2518.24552,401,1668.834044
-1822.475089,401,1674.244841
-2533.322037,401,1679.701773
-3120.115395,401,1685.144847
-3533.854099,401,1690.555229
-2486.236156,401,1695.911817
-1452.187659,401,1701.317055
-1856.104344,401,1706.752316
-3748.168425,401,1712.252616
-2065.709266,401,1717.644037
-1284.102365,401,1722.979213
-2059.504359,401,1728.436019
-1185.344166,401,1733.942916
-1834.661381,401,1739.331061
-1065.437907,401,1744.739843
-3131.58327,401,1750.135682
-1995.814944,401,1755.50755
-2499.445045,401,1760.951548
-1413.155615,401,1766.445088
-3460.383725,401,1771.837667
-1551.894561,401,1777.21696
-816.907992,401,1782.814423
-3369.944315,401,1788.205289
-1593.619509,401,1793.654281
-1336.73224,401,1799.072613
-968.309653,401,1804.489682
-1585.344571,401,1809.837148
-1165.735614,401,1815.204786
-3067.995303,401,1820.899905
-1210.621646,401,1826.295579
-1722.44203,401,1831.636279
-906.461267,401,1837.043352
-555.382254,401,1842.460023
-1969.393248,401,1847.844816
-2777.451464,401,1853.228044
-2675.959044,401,1858.701271
-2565.264083,401,1864.070997
-1513.551939,401,1869.497185
-1696.678718,401,1874.848005
-1210.145003,401,1880.564538
-2313.592124,401,1885.979695
-1807.05924,401,1891.424608
-1768.937156,401,1896.864598
-528.3383,401,1902.313272
-4353.146549,401,1907.698036
-448.851115,401,1913.107915
-647.31059,401,1918.469541
-2956.214899,401,1923.915074
-2467.187749,401,1929.403893
-866.88136,401,1934.811137
-1232.802964,401,1940.325516
-1879.55914,401,1945.763537
-2523.266714,401,1951.159389
-5319.062118,401,1956.668957
-1230.878961,401,1962.027577
-2546.10167,401,1967.439017
-629.225701,401,1972.833144
-1744.965054,401,1978.239441
-1012.46947,401,1983.63957
-4155.730666,401,1989.237709
-237.108298,401,1994.696482
-505.427963,401,2000.071129
-984.180311,401,2005.593413
-2561.785086,401,2010.992477
-1216.603397,401,2016.370982
-454.378252,401,2021.773935
-610.213386,401,2027.180347
-350.45998,401,2032.652442
-267.885446,401,2038.013747
-2349.110992,401,2043.403701
-3224.363593,401,2048.802173
-325.789016,401,2054.265861
-2559.034141,401,2059.711164
-2121.877088,401,2065.112163
-2143.241634,401,2070.511693
-2070.656732,401,2075.913467
-626.788928,401,2081.316844
-276.403491,401,2086.712093
-1011.487885,401,2092.096179
-631.914338,401,2097.505883
-1271.164293,401,2103.138764
-2063.956015,401,2108.549313
-2319.111817,401,2113.970386
-377.560502,401,2119.427163
-2775.986538,401,2124.842953
-604.356081,401,2130.300667
-351.020494,401,2135.746313
-556.64558,401,2141.179886
-3283.516851,401,2146.678084
-485.463654,401,2152.164267
-2759.782832,401,2157.536047
-2997.094689,401,2162.935049
-605.482167,401,2168.335329
-2166.837019,401,2173.829517
-3255.430025,401,2179.244037
-876.860535,401,2184.620695
-319.449632,401,2190.026852
-680.332543,401,2195.54682
-436.252071,401,2201.035678
-1853.003472,401,2206.421435
-2497.991611,401,2211.845787
-1980.705164,401,2217.31347
-275.47143,401,2222.761615
-3196.824822,401,2228.117977
-328.399786,401,2233.534726
-315.427211,401,2239.038165
-651.604908,401,2244.477021
-3085.53617,401,2249.908314
-419.018968,401,2255.302007
-385.25641,401,2260.721778
-415.934259,401,2266.117456
-731.907657,401,2271.534873
-247.367846,401,2277.230941
-2209.255888,401,2282.630428
-806.917693,401,2288.007779
-1977.110147,401,2293.571914
-353.82906,401,2298.979289
-2762.533529,401,2304.369338
-551.259384,401,2309.774521
-604.672466,401,2315.18531
-893.352336,401,2320.596618
-380.935284,401,2326.041318
-2285.893702,401,2331.458404
-3377.665759,401,2336.937575
-1424.464606,401,2343.340787
-3237.96952,401,2348.835933
-1563.890731,401,2354.21643
-3759.218554,401,2359.757656
-306.434749,401,2365.207452
-283.447189,401,2370.612591
-375.183182,401,2376.114705
-1297.295189,401,2381.513804
-422.053853,401,2386.953824
-1349.198557,401,2392.309208
-395.092082,401,2397.752398
-5506.619095,401,2403.177018
-408.884529,401,2408.613699
-2300.25132,401,2414.030315
-360.807061,401,2419.561926
-396.032788,401,2424.954533
-1447.830841,401,2430.349986
-2345.332589,401,2435.72899
-1972.054801,401,2441.189992
-3122.295282,401,2446.877434
-1088.881672,401,2452.295354
-2632.215619,401,2457.689908
-3326.733403,401,2463.081953
-2871.363086,401,2468.4752
-959.264711,401,2473.861855
-1007.179345,401,2479.31627
-2745.875166,401,2484.701523
-280.609417,401,2490.073797
-1870.762845,401,2495.487707
-1060.938323,401,2500.867591
-366.872,401,2506.271325
-1867.292105,401,2511.660085
-1031.454776,401,2517.400395
-983.89934,401,2522.823978
-3196.614015,401,2528.308342
-2340.067673,401,2533.740702
-1324.950513,401,2539.251226
-3224.88741,401,2544.695937
-2835.359156,401,2550.150294
-1474.857022,401,2555.604684
-2480.425247,401,2561.05498
-728.698072,401,2566.46165
-2183.009475,401,2571.825174
-799.440388,401,2577.246543
-461.087224,401,2582.703193
-653.373957,401,2588.138973
-816.342525,401,2593.556733
-1298.350944,401,2599.01354
-3432.367349,401,2604.451018
-1777.908691,401,2609.843546
-736.119997,401,2615.242459
-1873.546648,401,2620.803293
-306.723066,401,2626.236997
-328.208956,401,2631.690874
-226.084714,401,2637.18927
-379.252305,401,2642.572014
-1343.183769,401,2647.963015
-543.01209,401,2653.335593
-874.57336,401,2658.82196
-450.343376,401,2664.238214
-329.05859,401,2669.631154
-2394.614691,401,2675.03095
-366.623137,401,2680.416186
-2334.90677,401,2685.803117
-384.578803,401,2691.448287
-2188.630045,401,2696.833654
-331.467399,401,2702.204747
-395.077721,401,2707.587827
-3711.244492,401,2713.0494
-505.837003,401,2718.417238
-1502.730774,401,2723.816485
-483.549457,401,2729.542394
-3721.950529,401,2734.948251
-464.443791,401,2740.293872
-475.866503,401,2745.676655
-2403.615908,401,2751.113339
-3115.41029,401,2756.558054
-2250.919935,401,2761.900837
-451.744989,401,2767.334262
-3000.740198,401,2772.721729
-4067.514166,401,2778.084358
-4413.7366,401,2783.521205
-1731.756448,401,2788.864893
-2863.133043,401,2794.29472
-2762.033442,401,2799.989626
-400.797023,401,2805.424258
-4790.281875,401,2810.854627
-373.649496,401,2816.260162
-432.570189,401,2821.637753
-413.373822,401,2827.00014
-4812.915279,401,2832.398961
-296.707743,401,2837.755553
-1335.486789,401,2843.431932
-2375.079511,401,2848.808868
-524.317433,401,2854.23596
-418.251352,401,2859.631138
-481.005297,401,2865.265273
-421.668202,401,2870.622464
-2975.619291,401,2876.023496
-457.058035,401,2881.476119
-715.502138,401,2886.879249
-346.725222,401,2892.33698
-504.133877,401,2897.713137
-358.795631,401,2903.107413
-1229.574253,401,2908.509722
-3604.989796,401,2913.895832
-335.717756,401,2919.254012
-301.149008,401,2924.636608
-3061.855929,401,2930.017991
-3084.163471,401,2935.392117
-578.563998,401,2940.739254
-405.054083,401,2946.113994
-556.255262,401,2951.46476
-295.52538,401,2956.803773
-3554.16966,401,2962.164695
-620.500445,401,2967.510804
-463.340729,401,2973.084633
-2560.219517,401,2978.45921
-396.415042,401,2983.831939
-474.470564,401,2989.190537
-493.955374,401,2994.525489
-448.440768,401,2999.882919
-543.992087,401,3005.275475
-2038.645632,401,3010.616686
-551.629648,401,3015.97361
-5103.814212,401,3021.32216
-354.329974,401,3026.67329
-373.844945,401,3032.039373
-454.47866,401,3037.388961
-904.695042,401,3042.754898
-2296.737487,401,3048.111298
-512.87577,401,3053.469543
-1241.007558,401,3058.822257
-447.543201,401,3064.199379
-3323.538871,401,3069.553192
-1635.610054,401,3074.901785
-3309.187156,401,3080.256529
-778.072325,401,3085.632767
-3155.156386,401,3090.974596
-451.704164,401,3096.370528
-1005.422323,401,3101.707946
-508.301383,401,3107.077234
-2059.856115,401,3112.447613
-2469.602336,401,3117.79114
-617.770927,401,3123.158856
-526.559043,401,3128.516412
-3155.534029,401,3133.904194
-461.758916,401,3139.331417
-1741.083091,401,3144.719084
-569.501437,401,3150.108769
-436.285831,401,3155.481106
-835.540838,401,3160.84414
-478.060135,401,3166.192865
-1058.97853,401,3171.60268
-2430.271299,401,3176.990514
-408.10175,401,3182.390715
-1735.118992,401,3187.82671
-739.038209,401,3193.1635
-3819.504433,401,3198.54659
-2090.696554,401,3203.910627
-443.784145,401,3209.279011
-271.586419,401,3214.640028
-4295.610903,401,3220.00616
-2202.214444,401,3225.36059
-473.010597,401,3230.7057
-413.764629,401,3236.069118
-1846.24834,401,3241.419939
-1547.792124,401,3246.791855
-3160.347258,401,3252.272286
-998.969349,401,3257.659898
-762.315766,401,3263.032188
-587.992248,401,3268.430308
-628.893119,401,3273.838089
-484.217015,401,3279.197267
-1163.413969,401,3284.567443
-2345.5865,401,3289.932708
-4739.04742,401,3295.313934
-544.338428,401,3300.665586
-3381.098092,401,3306.040943
-518.774181,401,3311.40135
-465.934113,401,3316.753959
-2992.957885,401,3322.120492
-607.834364,401,3327.478455
-1706.14866,401,3332.839899
-475.716194,401,3338.180042
-3635.161515,401,3343.556355
-522.241032,401,3348.912992
-510.45262,401,3354.646774
-2008.146037,401,3360.044033
-498.472559,401,3365.43262
-3695.151888,401,3370.856097
-383.377658,401,3376.283019
-601.577631,401,3381.684657
-524.245722,401,3387.090503
-679.796182,401,3392.485707
-3539.314166,401,3397.883582
-656.188952,401,3403.287216
-905.290807,401,3408.669207
-586.463927,401,3414.062132
-549.703289,401,3419.422861
-1452.028947,401,3424.780785
-3107.670831,401,3430.149154
-410.077188,401,3435.522898
-602.528634,401,3441.013244
-3612.120952,401,3446.376111
-636.757688,401,3451.75072
-2065.934378,401,3457.115737
-2555.622184,401,3462.496274
-3428.356342,401,3467.888117
-1623.881609,401,3473.250912
-1206.694081,401,3478.59915
-553.949132,401,3483.950918
-570.167757,401,3489.315942
-595.63614,401,3494.684537
-1652.899636,401,3500.046554
-503.556298,401,3505.414686
-1401.597244,401,3510.7729
-546.554486,401,3516.145776
-2246.15074,401,3521.534987
-1311.656871,401,3526.888641
-4299.875779,401,3532.250157
-754.92377,401,3537.623976
-3504.268116,401,3542.975817
-1250.057616,401,3548.358962
-511.355836,401,3553.737299
-2163.486555,401,3559.100859
-542.088295,401,3564.463923
-2238.404094,401,3569.850783
-2126.96637,401,3575.221217
-3141.885204,401,3580.56392
-1752.340702,401,3585.927611
-3195.682201,401,3591.276792
-827.249908,401,3596.654917
-1292.508797,401,3602.096842
-760.377574,401,3607.441591
-484.720008,401,3612.803795
-530.161754,401,3618.176654
-2192.967804,401,3623.549408
-561.90067,401,3628.923538
-988.275783,401,3634.275055
-3168.491452,401,3639.630542
-632.294345,401,3645.036601
-552.949615,401,3650.411157
-705.897977,401,3655.778708
-940.688145,401,3661.152928
-1485.197471,401,3666.514067
-1235.872376,401,3671.890018
-488.715548,401,3677.244048
-846.626925,401,3682.885767
-1690.704042,401,3688.227981
-1048.638327,401,3693.551398
-628.525993,401,3698.958508
-2447.413648,401,3704.333678
-1061.886085,401,3709.71597
-675.421692,401,3715.079984
-598.494207,401,3720.473814
-1202.949771,401,3725.843549
-604.658747,401,3731.240699
-2830.763455,401,3736.63296
-618.907128,401,3742.080697
-3632.427042,401,3747.463115
-661.429958,401,3752.851406
-1304.821041,401,3758.205856
-1769.693502,401,3763.579525
-470.065244,401,3768.934786
-3250.408428,401,3774.305657
-605.204668,401,3779.666761
-2125.22622,401,3785.054247
-552.159721,401,3790.465977
-627.752856,401,3795.811867
-751.214742,401,3801.183373
-1225.052448,401,3806.536227
-2601.031812,401,3811.90917
-1956.419633,401,3817.291733
-506.745572,401,3822.670492
-727.672014,401,3828.051107
-674.896373,401,3833.422609
-473.4219,401,3838.831945
-582.118584,401,3844.230876
-739.981431,401,3849.585685
-2622.724185,401,3854.947627
-559.013422,401,3860.34293
-1880.727087,401,3865.953851
-3140.909425,401,3871.291046
-513.370261,401,3876.671004
-806.834814,401,3882.031813
-581.500519,401,3887.407066
-2360.147667,401,3892.787748
-686.575566,401,3898.168942
-558.49786,401,3903.563778
-2816.175473,401,3908.90899
-757.662065,401,3914.287742
-629.592056,401,3919.65817
-4612.026723,401,3925.122974
-1536.208431,401,3930.484681
-1321.534167,401,3935.80637
-2845.27621,401,3941.191397
-1210.406022,401,3946.554107
-2575.459279,401,3951.957814
-3232.143484,401,3957.316681
-3491.53986,401,3962.805544
-591.260829,401,3968.163367
-729.895186,401,3973.504846
-661.015498,401,3978.888353
-745.49251,401,3984.264315
-3177.382417,401,3989.625176
-1016.60645,401,3995.000013
-939.831664,401,4000.392558
-676.98181,401,4005.78459
-2934.037294,401,4011.163479
-1332.841898,401,4016.50568
-1675.400856,401,4021.870206
-2044.18514,401,4027.213426
-4809.623757,401,4032.596153
-1725.38589,401,4037.97667
-611.636537,401,4043.555495
-3251.581454,401,4048.938926
-2280.514984,401,4054.308091
-1515.278007,401,4059.705185
-718.414228,401,4065.096028
-1524.552511,401,4070.445494
-463.591627,401,4075.823782
-1859.639652,401,4081.175162
-3116.684153,401,4086.564602
-705.513021,401,4091.920234
-3068.310478,401,4097.282182
-809.796403,401,4102.680802
-608.366201,401,4108.024102
-4176.857912,401,4113.427822
-2675.195845,401,4118.79266
-2693.617576,401,4124.15783
-1270.15539,401,4129.528321
-2497.573043,401,4134.900205
-2166.419403,401,4140.327344
-658.307117,401,4145.817379
-2321.978441,401,4151.157953
-2158.846238,401,4156.544469
-606.784585,401,4161.933405
-3331.062991,401,4167.355266
-999.258902,401,4172.751492
-608.901829,401,4178.114976
-749.828663,401,4183.500401
-2818.607256,401,4188.881633
-733.937059,401,4194.25496
-3204.666253,401,4199.639465
-2539.113418,401,4205.025543
-2396.517104,401,4210.411177
-1889.775548,401,4215.802147
-2451.446351,401,4221.202538
-3917.862931,401,4226.5813
-1668.697138,401,4231.955018
-1074.720582,401,4237.422439
-709.486299,401,4242.815661
-654.182788,401,4248.198533
-671.453396,401,4253.587301
-2858.035386,401,4258.919647
-1162.904176,401,4264.307043
-680.686078,401,4269.706952
-3153.039837,401,4275.096635
-2916.490243,401,4280.474903
-725.00597,401,4285.797853
-2421.452049,401,4291.278626
-725.447252,401,4296.664225
-648.895491,401,4302.061071
-3269.668855,401,4307.438805
-615.152479,401,4312.794362
-758.045246,401,4318.154514
-899.87894,401,4323.520649
-3179.271728,401,4328.918855
-717.546484,401,4334.314145
-2978.184802,401,4339.743078
-704.682363,401,4345.128498
-2029.698154,401,4350.523396
-654.808627,401,4355.915515
-3057.628922,401,4361.3377
-3236.892267,401,4366.685842
-2721.099272,401,4372.162794
-594.175539,401,4377.548988
-986.446884,401,4382.952583
-4301.798393,401,4388.333585
-741.282286,401,4393.676997
-727.220978,401,4399.05333
-586.41811,401,4404.414219
-1815.535963,401,4409.806948
-3230.979822,401,4415.183791
-698.302496,401,4420.553208
-2393.111407,401,4425.903914
-3095.988305,401,4431.273343
-2955.935447,401,4436.664373
-2510.751137,401,4442.043855
-689.275516,401,4447.40432
-654.794161,401,4452.759013
-641.889258,401,4458.13189
-665.301186,401,4463.522222
-2649.466083,401,4468.889618
-2758.928238,401,4474.446887
-2514.582444,401,4479.781014
-2944.527631,401,4485.163799
-998.834204,401,4490.56663
-3121.49399,401,4495.936071
-769.700242,401,4501.300445
-3077.313515,401,4506.71417
-735.71916,401,4512.076228
-1046.686027,401,4517.448871
-3315.791018,401,4522.811264
-2815.238875,401,4528.180912
-4540.982895,401,4533.539466
-3091.08253,401,4538.921603
-3752.176527,401,4544.311699
-417.202117,401,4549.661334
-1577.467787,401,4555.029984
-693.850047,401,4560.370579
-650.759517,401,4565.72986
-3556.598323,401,4571.09588
-1199.907781,401,4576.470631
-1831.925257,401,4581.893654
-3341.327335,401,4587.245237
-728.225039,401,4592.620796
-604.279591,401,4597.993684
-960.911982,401,4603.376817
-3096.216931,401,4608.76378
-3626.628019,401,4614.125023
-1234.997892,401,4619.603589
-2442.677242,401,4624.968509
-2117.766034,401,4630.346607
-2628.750602,401,4635.725994
-2215.085772,401,4641.216092
-779.244174,401,4646.602111
-3064.129083,401,4651.974926
-3978.720752,401,4657.366312
-1583.37297,401,4662.728001
-2283.425849,401,4668.096776
-3089.270252,401,4673.49203
-718.907653,401,4678.873535
-2816.035683,401,4684.253627
-3277.225963,401,4689.855716
-2629.822943,401,4695.18892
-1310.91885,401,4700.570715
-4201.788332,401,4705.966915
-670.349424,401,4711.330029
-660.01574,401,4716.719458
-1055.743906,401,4722.086663
-724.990179,401,4727.457477
-846.111952,401,4732.878969
-643.311223,401,4738.259981
-1802.288597,401,4743.615761
-2602.397474,401,4748.948715
-1224.39486,401,4754.328989
-665.964967,401,4759.717534
-746.76399,401,4765.11746
-633.60934,401,4770.467955
-1082.340789,401,4775.810664
-886.561533,401,4781.183145
-1085.248009,401,4786.566195
-1810.227353,401,4792.133116
-712.112249,401,4797.493132
-3853.539203,401,4802.899633
-648.064667,401,4808.271204
-4097.746861,401,4813.678769
-733.074627,401,4819.077728
-2321.485823,401,4824.424427
-722.598596,401,4829.767388
-3946.934658,401,4835.141532
-705.613161,401,4840.51748
-3995.029936,401,4845.89074
-675.494281,401,4851.264021
-3156.349481,401,4856.614479
-2640.679275,401,4861.998952
-759.34677,401,4867.412215
-713.21813,401,4872.80897
-766.497771,401,4878.195997
-1126.338327,401,4883.551894
-642.471361,401,4888.918071
-3420.75982,401,4894.292465
-1106.576771,401,4899.672738
-626.4683,401,4905.060168
-726.285864,401,4910.431081
-800.781,401,4915.795109
-2970.940292,401,4921.199551
-652.80049,401,4926.57541
-601.924089,401,4932.232016
-687.50362,401,4938.135306
-725.228437,401,4943.587726
-620.587895,401,4948.979889
-553.3904,401,4954.353945
-1997.02006,401,4959.737779
-1029.900734,401,4965.108636
-697.704603,401,4970.471203
-583.702215,401,4975.884259
-3041.624959,401,4981.256099
-572.162959,401,4986.624424
-743.0808,401,4991.997704
-1787.619128,401,4997.359013
-2444.88469,401,5002.762049
-1625.256307,401,5008.136329
-633.923095,401,5013.959153
-676.43609,401,5019.336846
-553.51806,401,5024.707305
-2841.426632,401,5030.088378
-654.886444,401,5035.483101
-4074.423113,401,5040.826072
-1634.047562,401,5046.21195
-560.741605,401,5051.571147
-3365.996268,401,5056.945954
-624.654445,401,5062.296071
-647.185162,401,5067.659002
-693.949044,401,5073.000012
-1760.580848,401,5078.352424
-2901.418727,401,5083.759681
-3762.032155,401,5089.127128
-2756.383766,401,5094.750359
-3156.663229,401,5100.126139
-1955.891879,401,5105.550564
-3128.225023,401,5110.921167
-813.512748,401,5116.291235
-2528.607468,401,5121.682969
-2126.81302,401,5127.163987
-1563.408329,401,5132.539268
-3686.087719,401,5137.927925
-3197.171796,401,5143.321565
-2798.524121,401,5148.694412
-3184.237742,401,5154.077698
-3098.198309,401,5159.432483
-3551.982212,401,5164.819219
-3311.732339,401,5170.211593
-2735.779523,401,5175.578269
-2423.010182,401,5180.961774
-2824.251662,401,5186.299628
-2439.129701,401,5191.67686
