#{"t_start": 1620345268.6270003, "env_id": null}
r,l,t
-3063.165551,401,676.376806
-4115.365377,401,681.75295
-3894.899701,401,687.108506
-2949.119047,401,692.467621
-3572.895936,401,697.828512
-2701.91983,401,703.212628
-3294.932618,401,708.600182
-3766.859381,401,713.94819
-2900.805837,401,719.313636
-3550.012792,401,724.673557
-2771.995995,401,730.094694
-3949.666075,401,735.473766
-3749.147693,401,740.904057
-4291.518293,401,746.284668
-2604.299887,401,751.667878
-3685.793551,401,757.089906
-3930.36669,401,762.521772
-4054.689546,401,767.899796
-4545.367992,401,773.295274
-4330.067603,401,778.664381
-4234.011538,401,784.030447
-4025.571735,401,789.429413
-3228.701784,401,794.784962
-4262.691479,401,800.159772
-2965.326283,401,805.522266
-3830.060437,401,810.917234
-2401.632502,401,816.308911
-3579.731632,401,821.683803
-3606.614198,401,827.060008
-4657.664122,401,832.446801
-4093.246046,401,837.828966
-3867.340388,401,843.238664
-3599.308928,401,848.598765
-3659.222913,401,853.981838
-3683.597822,401,859.355047
-4105.715532,401,864.897847
-891.488083,401,870.322665
-3178.5469,401,875.684978
-4064.829754,401,881.067362
-3687.858854,401,886.473277
-3292.704217,401,891.834382
-3871.744258,401,897.235097
-3815.596525,401,902.600342
-3959.447032,401,907.995359
-5138.705481,401,913.364195
-3041.138662,401,918.748441
-3096.571941,401,924.142123
-4668.996791,401,929.488204
-4078.297926,401,934.85709
-4044.2172,401,940.231354
-3969.79187,401,945.597855
-2871.373488,401,951.005042
-3447.228457,401,956.377121
-4099.874532,401,961.748439
-3550.271226,401,967.131313
-3291.877342,401,972.510551
-3035.223117,401,978.072573
-3410.285457,401,983.423613
-2808.859377,401,988.810982
-3450.082335,401,994.197476
-3581.961455,401,999.584836
-3245.809757,401,1004.986926
-5336.122274,401,1010.355404
-3907.629904,401,1015.797747
-5220.43629,401,1021.176849
-4497.950615,401,1026.55882
-1820.524691,401,1031.976701
-3313.610012,401,1037.334463
-3825.017349,401,1042.831698
-3092.616848,401,1048.213614
-2418.137993,401,1053.597816
-4205.812392,401,1058.983753
-3941.118215,401,1064.351403
-3372.777565,401,1069.737625
-3277.225118,401,1075.131124
-3297.862455,401,1080.574355
-3167.534586,401,1085.985298
-4515.356219,401,1091.348059
-4035.071083,401,1096.724659
-3142.540717,401,1102.107679
-3909.583331,401,1107.493359
-4065.664917,401,1112.879347
-3857.462936,401,1118.479653
-3443.284968,401,1123.857692
-3381.048601,401,1129.233695
-4688.922909,401,1134.640975
-2517.658966,401,1140.062721
-4475.272079,401,1145.422683
-3468.660718,401,1150.795729
-3714.239772,401,1156.177921
-4041.746357,401,1161.551833
-3848.200749,401,1166.933049
-3935.175459,401,1172.288075
-3933.886683,401,1177.723639
-3368.150244,401,1183.068142
-4536.453037,401,1188.451159
-3353.820086,401,1193.853909
-2972.528152,401,1199.247998
-4711.301267,401,1204.628036
-3446.164836,401,1209.994043
-3614.012114,401,1215.366729
-4525.46229,401,1220.767517
-3407.247602,401,1226.150852
-3201.392196,401,1231.506692
-3958.054084,401,1236.874889
-3084.491608,401,1242.277624
-4086.211748,401,1247.666353
-4087.819452,401,1253.039483
-3043.948071,401,1258.396796
-3522.155964,401,1263.83047
-3554.025164,401,1269.166514
-3462.908739,401,1274.564051
-3531.08841,401,1279.952967
-3869.879233,401,1285.324695
-3081.653544,401,1290.698888
-2336.762512,401,1296.069988
-2844.766147,401,1301.485595
-2725.502713,401,1306.876559
-3099.29619,401,1312.238724
-2867.967439,401,1317.603043
-2102.921156,401,1323.160289
-2876.487042,401,1328.67361
-3526.064267,401,1334.077187
-2456.416497,401,1339.536192
-4030.275435,401,1344.936578
-3045.600691,401,1350.30054
-2861.232321,401,1355.70643
-3249.759661,401,1361.083169
-2763.614517,401,1366.43568
-3500.673345,401,1371.819947
-3979.308772,401,1377.182666
-2950.914809,401,1382.553225
-3652.386816,401,1387.914087
-2404.542991,401,1393.615781
-1534.76321,401,1398.946766
-4342.082005,401,1404.317412
-3470.214235,401,1409.766146
-3469.555807,401,1415.134089
-2830.118481,401,1420.490422
-3010.258894,401,1425.862837
-2082.487094,401,1431.256964
-3295.244171,401,1436.679062
-2480.208361,401,1442.061357
-4063.724572,401,1447.427163
-2586.061334,401,1452.806761
-2921.191189,401,1458.174703
-1816.398093,401,1463.559681
-2607.350098,401,1468.913874
-1374.966886,401,1474.482819
-2680.193846,401,1479.864153
-2670.825059,401,1485.244962
-2326.318709,401,1490.620256
-2050.384087,401,1495.981572
-2010.327407,401,1501.383987
-2845.546124,401,1506.734501
-1319.913612,401,1512.099631
-2222.380665,401,1517.48052
-3678.643404,401,1522.861821
-1658.943908,401,1528.205299
-1824.946426,401,1533.567262
-4155.704643,401,1538.901481
-4077.683721,401,1544.328717
-2474.314724,401,1549.680861
-3767.096711,401,1555.027383
-3109.009159,401,1560.402753
-3012.882631,401,1565.769697
-2904.764544,401,1571.191135
-1585.59086,401,1576.552835
-2924.273901,401,1581.894847
-2862.724116,401,1587.267221
-3118.830769,401,1592.616299
-1810.928812,401,1598.008521
-2682.396708,401,1603.353336
-2682.956464,401,1608.685792
-2598.152677,401,1614.096996
-2924.270828,401,1619.532563
-3791.596989,401,1625.003645
-3399.889547,401,1630.414982
-2504.552081,401,1635.868767
-2263.2738,401,1641.756254
-2588.065992,401,1647.129921
-2035.243264,401,1652.587509
-2049.837235,401,1657.958801
-2887.924843,401,1663.313518
-3493.121909,401,1668.703674
-1605.697296,401,1674.111955
-3513.75479,401,1679.573499
-5362.729094,401,1685.016954
-4376.517958,401,1690.427018
-1749.36358,401,1695.784023
-2759.007108,401,1701.189152
-3438.693224,401,1706.619515
-2704.416538,401,1712.124478
-2945.189803,401,1717.51593
-1124.303243,401,1722.850753
-1974.531157,401,1728.303228
-1292.299579,401,1733.810368
-694.981047,401,1739.2028
-3105.197449,401,1744.610612
-2561.373639,401,1750.00735
-2383.83911,401,1755.370165
-2986.967087,401,1760.823512
-1400.371461,401,1766.31777
-2658.189758,401,1771.705321
-3050.486734,401,1777.084263
-641.227107,401,1782.686785
-4127.647761,401,1788.076794
-3030.315052,401,1793.522064
-750.429911,401,1798.944111
-1187.583858,401,1804.357929
-1122.436219,401,1809.700622
-2555.150538,401,1815.075734
-3368.281798,401,1820.770986
-2199.255126,401,1826.168361
-326.995455,401,1831.503919
-2443.884628,401,1836.911156
-1327.837971,401,1842.322943
-2764.860081,401,1847.712031
-2848.786455,401,1853.100088
-970.765572,401,1858.571914
-281.410344,401,1863.938717
-1895.860913,401,1869.364613
-2022.322867,401,1874.715516
-505.629439,401,1880.436805
-1591.213015,401,1885.84694
-2435.574893,401,1891.292104
-2203.010911,401,1896.737314
-3122.324342,401,1902.175471
-790.682013,401,1907.570304
-396.757865,401,1912.971801
-5667.645738,401,1918.34071
-2589.049841,401,1923.787058
-3791.154988,401,1929.271253
-1041.154762,401,1934.673905
-2774.288023,401,1940.197354
-640.312561,401,1945.634794
-473.755842,401,1951.030993
-2407.591005,401,1956.542105
-1874.787332,401,1961.899652
-1558.546893,401,1967.306628
-1898.654005,401,1972.704774
-2101.768619,401,1978.111101
-349.745883,401,1983.507264
-2724.990139,401,1989.10956
-870.433423,401,1994.563813
-1226.160239,401,1999.943381
-2756.270983,401,2005.465259
-340.488372,401,2010.85552
-1663.220366,401,2016.242567
-656.434613,401,2021.637039
-398.523743,401,2027.052189
-866.191729,401,2032.519789
-458.552277,401,2037.87725
-355.935368,401,2043.271086
-1332.688211,401,2048.673916
-755.139904,401,2054.137699
-2911.518753,401,2059.578075
-1158.903126,401,2064.984037
-494.474282,401,2070.383697
-420.140922,401,2075.780977
-1972.090825,401,2081.179754
-899.719697,401,2086.583757
-1770.816956,401,2091.963346
-3847.805407,401,2097.375596
-3246.170415,401,2103.006153
-367.542607,401,2108.422257
-270.853925,401,2113.838419
-992.123948,401,2119.299108
-394.84542,401,2124.711584
-347.004314,401,2130.168083
-1599.047163,401,2135.613355
-2355.537809,401,2141.051151
-3456.152377,401,2146.545598
-1329.096363,401,2152.031888
-1978.728563,401,2157.407298
-3374.559826,401,2162.797918
-1727.364382,401,2168.202879
-2817.940286,401,2173.696837
-2343.29976,401,2179.110644
-190.91569,401,2184.488193
-218.178689,401,2189.894354
-1747.289923,401,2195.41793
-236.346764,401,2200.90278
-1550.543158,401,2206.28421
-1399.276235,401,2211.713436
-398.31363,401,2217.181077
-2844.482322,401,2222.633375
-611.327041,401,2227.990017
-2031.406848,401,2233.397722
-1279.507512,401,2238.907577
-2300.844648,401,2244.344111
-217.041269,401,2249.779945
-2488.45498,401,2255.174169
-338.27525,401,2260.59354
-2267.091434,401,2265.989164
-351.212648,401,2271.402093
-1077.256268,401,2277.097807
-701.990678,401,2282.502244
-311.898231,401,2287.8692
-302.075232,401,2293.444269
-551.241217,401,2298.851527
-3582.216007,401,2304.236107
-928.505512,401,2309.642246
-1910.670855,401,2315.053624
-2781.35379,401,2320.463899
-424.33844,401,2325.908856
-2022.627726,401,2331.331112
-4120.036098,401,2336.808821
-2260.063458,401,2343.208025
-2501.778538,401,2348.708343
-1885.197502,401,2354.088022
-1233.155103,401,2359.629746
-234.144995,401,2365.073857
-1116.235603,401,2370.483891
-426.45437,401,2375.985842
-540.440426,401,2381.38127
-323.854858,401,2386.822944
-2951.354131,401,2392.180864
-327.282472,401,2397.619759
-1080.644177,401,2403.044167
-3344.598485,401,2408.477148
-2570.794638,401,2413.8975
-323.626755,401,2419.429289
-301.76865,401,2424.818072
-1242.334776,401,2430.221544
-3653.363354,401,2435.600504
-1274.200244,401,2441.061773
-3195.44829,401,2446.749108
-2283.07653,401,2452.157876
-3750.611377,401,2457.562083
-1266.215744,401,2462.953825
-3340.942998,401,2468.342315
-2106.903329,401,2473.735643
-1069.738299,401,2479.178278
-332.539279,401,2484.574045
-353.727692,401,2489.946104
-1665.970215,401,2495.359183
-3419.366875,401,2500.734474
-1872.897028,401,2506.138367
-794.541066,401,2511.531585
-2139.577326,401,2517.271061
-1021.031943,401,2522.696023
-2429.938749,401,2528.181371
-1871.165186,401,2533.611248
-341.018422,401,2539.122036
-3827.964855,401,2544.568196
-2306.547007,401,2550.01769
-463.832662,401,2555.476456
-323.871634,401,2560.918777
-2884.504236,401,2566.3341
-315.974111,401,2571.69197
-3091.425821,401,2577.114376
-448.93947,401,2582.570596
-336.945631,401,2588.010492
-1354.762224,401,2593.428069
-676.639438,401,2598.88551
-2138.164975,401,2604.321746
-1129.942499,401,2609.714875
-952.330272,401,2615.110379
-2920.076927,401,2620.670747
-634.310211,401,2626.104051
-316.72785,401,2631.557346
-457.981367,401,2637.061288
-297.609042,401,2642.438961
-2497.425536,401,2647.83451
-404.571667,401,2653.207393
-501.810574,401,2658.693836
-857.848272,401,2664.105567
-392.149911,401,2669.502212
-3611.832844,401,2674.894
-394.711718,401,2680.287624
-652.309247,401,2685.670877
-1154.552368,401,2691.319119
-975.533204,401,2696.701043
-437.736738,401,2702.076944
-423.733294,401,2707.458373
-440.045751,401,2712.920358
-523.240468,401,2718.288714
-976.324727,401,2723.683971
-367.607308,401,2729.410071
-1893.34456,401,2734.816003
-1628.608577,401,2740.161089
-478.907759,401,2745.548515
-3430.90394,401,2750.975826
-3265.499653,401,2756.425788
-424.319505,401,2761.769603
-1834.718143,401,2767.205808
-1226.714175,401,2772.593708
-1640.80697,401,2777.951787
-5191.573917,401,2783.391983
-366.337932,401,2788.728193
-3499.912812,401,2794.166118
-2134.286132,401,2799.856886
-418.346852,401,2805.291674
-523.735363,401,2810.726077
-281.606219,401,2816.13177
-399.866059,401,2821.500854
-577.319306,401,2826.872081
-2049.142862,401,2832.26623
-3630.478514,401,2837.623786
-3586.62724,401,2843.303786
-388.281982,401,2848.680699
-361.059676,401,2854.10359
-404.524672,401,2859.494354
-734.825629,401,2865.132723
-474.707599,401,2870.4897
-2427.955405,401,2875.890653
-3360.762879,401,2881.348293
-436.594716,401,2886.750431
-272.383645,401,2892.204595
-502.302891,401,2897.583974
-1732.692372,401,2902.979209
-1068.995559,401,2908.381964
-355.177262,401,2913.767154
-419.855679,401,2919.121517
-442.901922,401,2924.503828
-579.296402,401,2929.890017
-517.482213,401,2935.259664
-356.43819,401,2940.606749
-911.951637,401,2945.9858
-5262.185166,401,2951.332724
-376.69004,401,2956.67579
-482.141379,401,2962.036514
-551.158958,401,2967.38201
-467.696883,401,2972.951638
-2016.344649,401,2978.330892
-444.571963,401,2983.703373
-494.225509,401,2989.056497
-4473.663668,401,2994.397916
-1072.926143,401,2999.754688
-474.909467,401,3005.139234
-489.337529,401,3010.487779
-392.84901,401,3015.845458
-533.741288,401,3021.193251
-410.875588,401,3026.544912
-1647.140324,401,3031.912547
-581.896624,401,3037.260434
-796.702782,401,3042.626577
-449.029367,401,3047.978663
-4583.06641,401,3053.341417
-518.876605,401,3058.694275
-1571.153778,401,3064.071459
-742.922045,401,3069.425128
-390.597395,401,3074.7693
-3410.962209,401,3080.12821
-429.54307,401,3085.504392
-1745.807722,401,3090.841762
-501.700149,401,3096.242245
-3397.288052,401,3101.577757
-2156.577397,401,3106.93937
-3050.820345,401,3112.318784
-2795.786536,401,3117.664058
-558.87249,401,3123.026179
-1280.691025,401,3128.383721
-3523.906868,401,3133.767234
-3105.675031,401,3139.203626
-453.375306,401,3144.587689
-1262.492741,401,3149.980201
-428.973936,401,3155.348574
-417.127535,401,3160.715578
-335.108505,401,3166.064862
-1482.341948,401,3171.464917
-4380.067392,401,3176.862459
-579.923079,401,3182.262159
-379.740803,401,3187.698146
-4340.277479,401,3193.03475
-569.209426,401,3198.417666
-818.059514,401,3203.782229
-3337.255098,401,3209.150741
-384.765394,401,3214.507669
-411.533485,401,3219.877145
-2358.605282,401,3225.229388
-436.623088,401,3230.573966
-425.877453,401,3235.942835
-495.754792,401,3241.287572
-3181.206611,401,3246.663191
-1848.070342,401,3252.135013
-488.342066,401,3257.527713
-550.707749,401,3262.904789
-499.231058,401,3268.302383
-430.897753,401,3273.70964
-550.748224,401,3279.06498
-596.961196,401,3284.439015
-575.567966,401,3289.805412
-4057.311976,401,3295.18131
-425.042196,401,3300.538046
-597.174365,401,3305.913042
-4217.900653,401,3311.269165
-664.444704,401,3316.626276
-688.8918,401,3321.989507
-497.701425,401,3327.350078
-3610.485469,401,3332.702632
-887.54609,401,3338.047569
-1472.733566,401,3343.424161
-1274.208526,401,3348.78477
-501.093986,401,3354.518976
-498.922009,401,3359.911747
-479.917486,401,3365.304475
-1572.685731,401,3370.728132
-417.892422,401,3376.155132
-476.897293,401,3381.556697
-531.694728,401,3386.953839
-2768.016728,401,3392.355966
-2311.040738,401,3397.745767
-631.186619,401,3403.159831
-1300.756355,401,3408.536598
-501.622952,401,3413.932888
-4177.405549,401,3419.294915
-1507.719981,401,3424.65241
-2905.299093,401,3430.016494
-1251.832927,401,3435.394544
-1607.426529,401,3440.88493
-1807.663737,401,3446.243253
-639.663896,401,3451.622478
-590.196772,401,3456.987753
-1916.780358,401,3462.367523
-529.89309,401,3467.759726
-1364.633466,401,3473.116475
-2047.491426,401,3478.466849
-588.906692,401,3483.8235
-1914.384813,401,3489.188551
-692.330429,401,3494.552089
-686.272396,401,3499.918223
-2027.047033,401,3505.281391
-2913.954334,401,3510.641554
-532.453832,401,3516.012887
-578.229521,401,3521.406318
-563.952752,401,3526.751529
-5138.80797,401,3532.12193
-288.526027,401,3537.495693
-2849.467383,401,3542.848069
-520.280363,401,3548.226192
-644.722907,401,3553.608175
-607.872621,401,3558.96833
-2369.811887,401,3564.335554
-4639.100321,401,3569.719227
-4502.656473,401,3575.093143
-609.73844,401,3580.436058
-1941.495773,401,3585.799206
-505.060673,401,3591.148055
-564.654621,401,3596.526735
-2082.190502,401,3601.968068
-424.700158,401,3607.305061
-2166.484047,401,3612.6758
-589.196283,401,3618.048298
-2469.476064,401,3623.416801
-1458.363365,401,3628.790969
-588.294065,401,3634.142028
-459.770887,401,3639.502143
-675.234326,401,3644.903795
-578.988427,401,3650.282479
-1760.953975,401,3655.650381
-1094.941105,401,3661.024592
-617.820361,401,3666.385896
-547.891186,401,3671.761611
-2276.639122,401,3677.115457
-501.029337,401,3682.749305
-405.324674,401,3688.100066
-1516.927932,401,3693.423399
-1102.135018,401,3698.830577
-1889.167289,401,3704.201367
-666.94873,401,3709.582986
-985.187105,401,3714.952543
-566.545766,401,3720.336897
-948.493078,401,3725.714887
-612.003736,401,3731.112333
-2870.286199,401,3736.504337
-638.731583,401,3741.952541
-3351.545372,401,3747.334756
-460.750956,401,3752.723099
-2582.722979,401,3758.077302
-517.922344,401,3763.451338
-593.645745,401,3768.806406
-2177.199432,401,3774.177363
-3785.547458,401,3779.53405
-624.694791,401,3784.92549
-2843.463079,401,3790.337797
-980.547926,401,3795.683374
-555.495528,401,3801.054724
-585.648712,401,3806.407925
-660.433405,401,3811.776015
-2414.604569,401,3817.157607
-635.114503,401,3822.537591
-613.227525,401,3827.918342
-2460.872999,401,3833.294464
-1955.873448,401,3838.701724
-3067.586155,401,3844.102499
-566.356041,401,3849.457301
-610.022215,401,3854.819674
-2841.754228,401,3860.213408
-713.854021,401,3865.818041
-3002.966685,401,3871.162337
-429.740309,401,3876.54358
-2030.203044,401,3881.897304
-563.590947,401,3887.278564
-4493.74591,401,3892.659393
-2191.00347,401,3898.040446
-414.076403,401,3903.430545
-556.861566,401,3908.780378
-673.616777,401,3914.159388
-658.576204,401,3919.527307
-4131.130383,401,3924.996148
-3036.179951,401,3930.352286
-3753.717889,401,3935.678041
-4154.276727,401,3941.058822
-685.128465,401,3946.425764
-2598.426402,401,3951.825415
-773.174364,401,3957.188328
-3126.678195,401,3962.677204
-759.275141,401,3968.030561
-663.24483,401,3973.372046
-561.380341,401,3978.76029
-1317.850212,401,3984.136426
-442.844407,401,3989.497489
-3538.121772,401,3994.87112
-2469.795571,401,4000.259771
-852.457333,401,4005.655774
-697.959024,401,4011.035635
-645.823366,401,4016.376838
-640.188892,401,4021.737724
-3535.845147,401,4027.085051
-462.109966,401,4032.469116
-1515.318512,401,4037.848211
-574.860976,401,4043.423101
-659.563136,401,4048.810404
-659.963767,401,4054.181036
-3398.211762,401,4059.576697
-3457.358566,401,4064.967467
-661.842908,401,4070.317384
-2888.158522,401,4075.687181
-564.597277,401,4081.04673
-4485.212395,401,4086.43605
-2050.055931,401,4091.791459
-3197.316367,401,4097.153571
-2979.239131,401,4102.547957
-677.44527,401,4107.896681
-3897.325551,401,4113.295396
-2873.586619,401,4118.660615
-4134.89853,401,4124.029442
-849.343278,401,4129.399963
-2692.547072,401,4134.763518
-1363.651118,401,4140.19513
-541.598109,401,4145.68942
-2832.164656,401,4151.030033
-1748.390786,401,4156.416312
-3736.031753,401,4161.804862
-2845.852117,401,4167.227095
-549.969533,401,4172.622937
-572.208916,401,4177.982507
-1468.25981,401,4183.367409
-585.665847,401,4188.752952
-614.793497,401,4194.121647
-3226.022908,401,4199.511704
-2336.805428,401,4204.897441
-1916.733676,401,4210.280745
-1358.713601,401,4215.665671
-654.48794,401,4221.07402
-4587.545846,401,4226.452759
-3609.854037,401,4231.821285
-696.997083,401,4237.289475
-3033.696767,401,4242.687275
-779.353891,401,4248.070742
-694.831192,401,4253.458966
-684.901526,401,4258.791522
-3052.524544,401,4264.174404
-604.627012,401,4269.577872
-1419.619958,401,4274.96872
-2539.427357,401,4280.342003
-952.322581,401,4285.668945
-4170.247808,401,4291.150428
-3566.196988,401,4296.536487
-1452.340862,401,4301.932249
-734.168772,401,4307.310713
-1714.726384,401,4312.666109
-2340.656673,401,4318.02588
-822.699981,401,4323.383582
-3125.530618,401,4328.792405
-694.618706,401,4334.185765
-761.280424,401,4339.614669
-3023.576121,401,4344.995558
-687.621274,401,4350.394976
-751.637794,401,4355.787203
-3862.260047,401,4361.208585
-4581.655477,401,4366.553179
-636.415529,401,4372.035155
-2233.143788,401,4377.417642
-1966.1043,401,4382.825034
-3863.769542,401,4388.205434
-2193.3743,401,4393.548309
-682.951947,401,4398.918369
-1114.544725,401,4404.285665
-739.577975,401,4409.678711
-2082.312687,401,4415.050882
-1905.503057,401,4420.424919
-2422.545973,401,4425.775488
-3005.752705,401,4431.146594
-695.102798,401,4436.531622
-2800.331802,401,4441.915573
-698.153925,401,4447.27604
-588.105166,401,4452.626395
-3126.405982,401,4458.003544
-1148.694583,401,4463.393986
-978.01363,401,4468.761208
-2075.49304,401,4474.318409
-691.497433,401,4479.648938
-679.534718,401,4485.03438
-685.997596,401,4490.43765
-3138.36092,401,4495.808739
-2422.26685,401,4501.167562
-775.950744,401,4506.577738
-984.418019,401,4511.948503
-3447.867682,401,4517.320676
-915.843515,401,4522.682559
-657.466451,401,4528.047866
-603.217312,401,4533.407085
-649.178725,401,4538.790865
-753.064025,401,4544.183386
-3279.343577,401,4549.533547
-4193.704566,401,4554.901747
-2395.065894,401,4560.241886
-1140.367255,401,4565.601188
-3114.000759,401,4570.963598
-3013.828385,401,4576.342212
-735.908532,401,4581.763535
-1538.478621,401,4587.112668
-3450.033267,401,4592.492228
-733.90204,401,4597.861605
-1969.962446,401,4603.248562
-740.79576,401,4608.631589
-3091.944506,401,4613.996431
-1813.629036,401,4619.471398
-774.666629,401,4624.839859
-555.806555,401,4630.218305
-813.625233,401,4635.597473
-3503.443483,401,4641.078561
-955.978416,401,4646.469968
-4266.817637,401,4651.846773
-510.431372,401,4657.238142
-2074.039551,401,4662.599564
-741.634017,401,4667.968997
-3102.580484,401,4673.363815
-2885.06393,401,4678.744975
-2132.345379,401,4684.124806
-4184.037967,401,4689.726259
-3021.055041,401,4695.060474
-2692.076602,401,4700.44263
-1640.056629,401,4705.834174
-737.675148,401,4711.201825
-2257.691712,401,4716.584338
-2667.209254,401,4721.958713
-776.060791,401,4727.329323
-3773.218474,401,4732.751295
-834.270889,401,4738.129629
-751.000526,401,4743.478922
-2529.941042,401,4748.820203
-945.900337,401,4754.200639
-2375.485962,401,4759.58921
-3167.899683,401,4764.989116
-2314.014529,401,4770.339328
-705.865675,401,4775.683316
-1841.135275,401,4781.050139
-1043.22261,401,4786.433334
-551.680601,401,4792.0006
-1014.706401,401,4797.360473
-3677.317993,401,4802.767406
-3175.949799,401,4808.138897
-2093.557654,401,4813.55038
-678.464863,401,4818.949318
-1101.135394,401,4824.292051
-784.923965,401,4829.639035
-3573.351307,401,4835.012799
-859.762226,401,4840.38885
-3375.134702,401,4845.761905
-2953.934317,401,4851.135605
-749.787303,401,4856.476774
-2201.46558,401,4861.870789
-3651.908577,401,4867.283594
-965.04345,401,4872.680307
-4004.952704,401,4878.063414
-2839.043454,401,4883.420758
-1520.766984,401,4888.78973
-623.591953,401,4894.164151
-1471.817803,401,4899.544414
-3366.135948,401,4904.92818
-649.905863,401,4910.298939
-1255.842706,401,4915.662377
-959.64974,401,4921.071848
-730.085087,401,4926.43927
-676.156628,401,4932.099892
-1050.06449,401,4938.002535
-667.627338,401,4943.459719
-2331.99736,401,4948.851572
-579.647377,401,4954.221749
-591.839,401,4959.601043
-2580.514218,401,4964.975831
-647.658633,401,4970.341427
-1029.501634,401,4975.756141
-3070.800196,401,4981.127834
-2784.361477,401,4986.491641
-673.559378,401,4991.870082
-3317.032633,401,4997.229651
-563.419759,401,5002.625588
-566.691584,401,5008.004057
-618.757798,401,5013.82637
-550.894696,401,5019.201546
-1811.314117,401,5024.578933
-626.156861,401,5029.960871
-1670.335703,401,5035.354767
-2438.829298,401,5040.69783
-1025.165871,401,5046.080036
-1422.042908,401,5051.443011
-3017.846573,401,5056.817287
-642.636331,401,5062.163368
-1165.981266,401,5067.530864
-3331.827721,401,5072.871495
-1679.678863,401,5078.22449
-2242.762446,401,5083.631402
-2837.276563,401,5088.993981
-2830.308718,401,5094.618075
-1964.330394,401,5099.993432
-3656.968719,401,5105.418101
-3147.698571,401,5110.79246
-2467.573851,401,5116.162849
-1534.570627,401,5121.554721
-2187.477346,401,5127.031578
-1892.785907,401,5132.41094
-2569.993438,401,5137.799565
-3163.818624,401,5143.189063
-2583.987254,401,5148.566003
-3021.790048,401,5153.944615
-2467.613621,401,5159.304029
-2624.135369,401,5164.691052
-3131.349568,401,5170.079042
-3323.235567,401,5175.449805
-3113.823797,401,5180.833421
-2715.544921,401,5186.163925
-2684.835079,401,5191.54804
