#{"t_start": 1620345268.804934, "env_id": null}
r,l,t
-2540.141133,401,1847.53864
-1432.129425,401,1852.921822
-1840.71378,401,1858.393919
-1482.494486,401,1863.756579
-2715.858801,401,1869.19103
-2247.222135,401,1874.541734
-2989.920479,401,1880.254094
-2515.894126,401,1885.665724
-3207.464854,401,1891.117991
-3168.782231,401,1896.559077
-345.521459,401,1902.002006
-2682.478231,401,1907.387726
-933.110233,401,1912.797305
-3433.142759,401,1918.162544
-275.166732,401,1923.609229
-2573.973752,401,1929.09814
-1451.464079,401,1934.500182
-1492.993948,401,1940.01954
-1778.674459,401,1945.459055
-315.906944,401,1950.851531
-2607.857776,401,1956.363346
-1419.849264,401,1961.720901
-3122.005956,401,1967.134332
-1015.009844,401,1972.527042
-416.145323,401,1977.933018
-1419.728506,401,1983.333061
-1067.099545,401,1988.931378
-3037.310143,401,1994.390286
-1873.350636,401,1999.760782
-295.432323,401,2005.287291
-474.37643,401,2010.681557
-1193.6426,401,2016.06471
-2118.292497,401,2021.463509
-551.720897,401,2026.874528
-587.350253,401,2032.337978
-324.905662,401,2037.703534
-411.385632,401,2043.097987
-1801.129894,401,2048.491996
-1202.733107,401,2053.959779
-538.181443,401,2059.39588
-3338.221153,401,2064.805838
-602.156799,401,2070.201591
-3052.540295,401,2075.603346
-1314.730523,401,2081.00212
-3749.612988,401,2086.405485
-819.571422,401,2091.786486
-4789.773715,401,2097.19634
-2288.816126,401,2102.832993
-407.250351,401,2108.239302
-349.171046,401,2113.660221
-317.488575,401,2119.1215
-331.908878,401,2124.532036
-4333.451019,401,2129.986031
-208.122559,401,2135.435836
-1395.00186,401,2140.875495
-2071.691018,401,2146.371949
-327.133713,401,2151.858222
-1310.296134,401,2157.230862
-2948.998955,401,2162.623528
-3618.226853,401,2168.028942
-2479.56944,401,2173.524614
-624.78184,401,2178.934736
-3658.944006,401,2184.309637
-427.825323,401,2189.716544
-768.094691,401,2195.240141
-474.568282,401,2200.731257
-4089.382539,401,2206.106601
-2194.559365,401,2211.530976
-555.107963,401,2217.007919
-2042.570191,401,2222.455733
-3565.14353,401,2227.807644
-1395.041929,401,2233.219838
-796.851906,401,2238.729253
-401.682985,401,2244.162024
-360.851046,401,2249.603392
-269.283817,401,2254.996001
-492.57578,401,2260.411464
-976.89657,401,2265.811689
-997.601973,401,2271.228709
-284.381806,401,2276.91635
-1713.157249,401,2282.324098
-321.072665,401,2287.695722
-345.200609,401,2293.26572
-478.794629,401,2298.669181
-3469.421513,401,2304.057881
-2114.291362,401,2309.468511
-242.737553,401,2314.878628
-3228.894925,401,2320.286226
-266.804914,401,2325.730429
-358.106197,401,2331.148068
-1868.142046,401,2336.627084
-314.46355,401,2343.02572
-1453.95104,401,2348.529901
-2246.849844,401,2353.9099
-1284.269321,401,2359.451118
-315.609291,401,2364.892559
-252.37528,401,2370.306909
-253.571025,401,2375.80804
-1156.726938,401,2381.207952
-321.923213,401,2386.64703
-2746.841164,401,2392.00265
-332.093162,401,2397.445781
-2424.716226,401,2402.870399
-457.318219,401,2408.30388
-790.724161,401,2413.719566
-382.184237,401,2419.256211
-438.003732,401,2424.643809
-1090.00767,401,2430.043611
-3168.844462,401,2435.423582
-1663.733014,401,2440.8833
-3754.937965,401,2446.56717
-2872.624269,401,2451.984303
-3671.167505,401,2457.383559
-1102.617032,401,2462.771829
-3083.889267,401,2468.169102
-402.905831,401,2473.557245
-3226.835381,401,2479.004619
-306.427293,401,2484.391144
-334.344453,401,2489.767201
-2985.97572,401,2495.181836
-3118.777856,401,2500.552005
-212.599579,401,2505.964574
-510.033297,401,2511.353509
-643.833255,401,2517.093099
-623.189447,401,2522.518239
-2007.27155,401,2528.002372
-1705.115992,401,2533.430205
-1573.35244,401,2538.944207
-2936.152078,401,2544.385702
-2275.41375,401,2549.840047
-2232.945109,401,2555.298612
-473.191921,401,2560.744602
-425.687487,401,2566.155315
-378.913873,401,2571.517028
-623.968869,401,2576.941072
-361.814917,401,2582.397332
-1393.023934,401,2587.832682
-1821.147273,401,2593.250808
-328.255686,401,2598.707056
-2462.99716,401,2604.143744
-402.526098,401,2609.53766
-1068.84759,401,2614.928207
-4148.365684,401,2620.491922
-1089.150532,401,2625.921887
-545.785204,401,2631.379604
-1639.207451,401,2636.883378
-353.678646,401,2642.261234
-397.131626,401,2647.650626
-315.63535,401,2653.029145
-2443.054948,401,2658.516828
-753.224454,401,2663.928288
-562.913333,401,2669.320807
-2696.591877,401,2674.720581
-432.811601,401,2680.109502
-1553.234384,401,2685.496774
-329.67803,401,2691.142769
-4995.262857,401,2696.52169
-447.474883,401,2701.898458
-401.428752,401,2707.28102
-884.326612,401,2712.742524
-417.018348,401,2718.11078
-1790.027473,401,2723.509952
-915.894904,401,2729.237129
-417.470858,401,2734.643248
-426.246163,401,2739.987529
-589.823971,401,2745.366081
-428.336932,401,2750.802714
-386.862301,401,2756.247601
-344.634459,401,2761.590354
-411.055513,401,2767.027993
-2807.806254,401,2772.415868
-474.078252,401,2777.777744
-905.337872,401,2783.2137
-433.214622,401,2788.550045
-682.708594,401,2793.988024
-443.534524,401,2799.683462
-505.265317,401,2805.117664
-3674.356207,401,2810.548274
-422.884268,401,2815.954065
-477.6926,401,2821.327159
-603.36942,401,2826.68971
-1247.605543,401,2832.085122
-3727.810455,401,2837.449587
-2685.484985,401,2843.125606
-399.85152,401,2848.498508
-484.912242,401,2853.929117
-549.887293,401,2859.320675
-519.701315,401,2864.95513
-3094.367225,401,2870.316438
-372.876135,401,2875.712878
-764.673987,401,2881.169926
-549.380202,401,2886.572898
-408.159788,401,2892.030336
-4013.654653,401,2897.402815
-456.953503,401,2902.801054
-410.967461,401,2908.203677
-381.002109,401,2913.585562
-4407.096724,401,2918.944276
-443.138633,401,2924.329557
-3625.57595,401,2929.71196
-502.65453,401,2935.081625
-481.449717,401,2940.424771
-1034.640565,401,2945.804101
-744.584852,401,2951.154346
-366.81693,401,2956.497843
-488.908545,401,2961.854447
-412.807742,401,2967.204241
-393.192613,401,2972.773865
-429.218799,401,2978.148759
-890.101214,401,2983.521859
-618.734464,401,2988.881182
-1919.580778,401,2994.215558
-500.326366,401,2999.577209
-1633.695034,401,3004.964914
-499.790493,401,3010.311689
-2187.918038,401,3015.669097
-1312.709558,401,3021.015016
-467.476602,401,3026.367838
-502.494757,401,3031.732515
-1664.458656,401,3037.079667
-1774.997197,401,3042.449345
-453.996221,401,3047.799986
-506.608069,401,3053.159246
-479.894538,401,3058.515822
-343.381463,401,3063.892943
-2540.693458,401,3069.246972
-593.442201,401,3074.587265
-1978.16445,401,3079.949793
-2251.988712,401,3085.322393
-3058.784225,401,3090.668374
-395.794749,401,3096.064197
-3138.792537,401,3101.401913
-521.527921,401,3106.765858
-2784.42271,401,3112.14085
-2702.451865,401,3117.484766
-2298.27169,401,3122.848518
-944.748555,401,3128.209968
-2737.486949,401,3133.593019
-1316.498083,401,3139.024933
-438.003304,401,3144.410088
-2661.604058,401,3149.802864
-837.537137,401,3155.166457
-498.996786,401,3160.537578
-399.390701,401,3165.886474
-431.500403,401,3171.287105
-2675.099319,401,3176.684438
-2804.286922,401,3182.084644
-1944.617996,401,3187.5163
-647.606718,401,3192.856536
-583.224104,401,3198.23627
-1325.663457,401,3203.604561
-502.826211,401,3208.972681
-265.777456,401,3214.325138
-604.349633,401,3219.69935
-2361.795193,401,3225.05528
-343.884467,401,3230.400427
-1880.884716,401,3235.762963
-526.647798,401,3241.113314
-1682.689896,401,3246.485348
-539.394845,401,3251.961893
-2719.877403,401,3257.354362
-260.805498,401,3262.725953
-2263.56365,401,3268.124002
-530.99912,401,3273.53206
-991.794228,401,3278.886552
-538.877733,401,3284.261296
-486.231188,401,3289.622515
-955.997906,401,3295.003847
-987.179637,401,3300.359282
-618.279694,401,3305.730711
-1069.012657,401,3311.095299
-846.779387,401,3316.447222
-755.892369,401,3321.81561
-4021.080352,401,3327.172092
-532.034708,401,3332.52492
-2748.933093,401,3337.87355
-430.737635,401,3343.250088
-472.458686,401,3348.606659
-558.536438,401,3354.336898
-534.776614,401,3359.737651
-550.26443,401,3365.126389
-1469.475687,401,3370.549466
-412.298338,401,3375.976417
-537.079304,401,3381.379052
-4658.582443,401,3386.779884
-387.535016,401,3392.175161
-653.610452,401,3397.572461
-602.614603,401,3402.981142
-2432.76318,401,3408.363101
-400.71837,401,3413.755048
-568.549983,401,3419.115983
-704.582073,401,3424.470312
-523.49301,401,3429.834494
-438.820292,401,3435.216611
-831.998139,401,3440.707791
-1578.855205,401,3446.067801
-1849.843263,401,3451.443313
-527.84334,401,3456.809371
-2612.619927,401,3462.189512
-641.592675,401,3467.577741
-679.750608,401,3472.938662
-583.441252,401,3478.292922
-567.536628,401,3483.645508
-1205.525462,401,3489.010053
-547.565359,401,3494.37854
-1264.355286,401,3499.741043
-597.780664,401,3505.108214
-688.182646,401,3510.464455
-2176.645222,401,3515.840126
-558.260826,401,3521.230067
-849.57137,401,3526.57814
-486.469851,401,3531.944328
-2239.195572,401,3537.317131
-2848.902761,401,3542.66554
-545.084608,401,3548.052451
-3627.7643,401,3553.430787
-3337.706407,401,3558.795974
-2580.066685,401,3564.15762
-2494.539097,401,3569.544217
-635.927802,401,3574.914839
-3948.130507,401,3580.257655
-1326.562134,401,3585.622477
-2482.739485,401,3590.970505
-626.995721,401,3596.348779
-1056.386582,401,3601.786686
-482.320597,401,3607.131325
-469.945888,401,3612.497491
-509.435396,401,3617.869929
-439.110522,401,3623.238867
-2751.747422,401,3628.617003
-1898.619285,401,3633.964402
-2185.142267,401,3639.324209
-650.450472,401,3644.725876
-597.31603,401,3650.106092
-827.673083,401,3655.472628
-1295.69549,401,3660.843108
-1010.08053,401,3666.207968
-1973.743098,401,3671.583677
-536.10685,401,3676.937987
-2751.115159,401,3682.575516
-3486.755523,401,3687.917528
-3257.850564,401,3693.244104
-1935.027026,401,3698.652368
-658.78551,401,3704.023488
-559.54951,401,3709.404934
-1212.040667,401,3714.773322
-3970.637064,401,3720.162901
-507.921329,401,3725.539384
-584.449444,401,3730.934855
-4064.477896,401,3736.326566
-1592.690436,401,3741.774756
-1854.643129,401,3747.156937
-461.526367,401,3752.545165
-2433.384324,401,3757.899591
-911.236807,401,3763.273426
-587.190815,401,3768.628268
-2777.160659,401,3773.995309
-3696.970354,401,3779.360629
-678.988552,401,3784.747039
-568.980236,401,3790.159689
-611.011099,401,3795.50563
-507.325976,401,3800.876785
-597.068381,401,3806.226034
-3143.959509,401,3811.594427
-2083.952836,401,3816.982219
-480.41296,401,3822.356099
-670.941321,401,3827.740616
-675.778619,401,3833.115695
-788.919067,401,3838.52461
-1797.670504,401,3843.920915
-632.974496,401,3849.275732
-640.531164,401,3854.641251
-495.044497,401,3860.036513
-746.295164,401,3865.643107
-1487.129963,401,3870.985512
-503.901649,401,3876.362501
-1848.677983,401,3881.72134
-1714.67758,401,3887.097018
-2839.010634,401,3892.481277
-2477.943451,401,3897.862759
-659.41957,401,3903.249885
-488.528659,401,3908.602855
-3183.273772,401,3913.981454
-744.912269,401,3919.347779
-893.959915,401,3924.814357
-629.848334,401,3930.171594
-685.492783,401,3935.499856
-585.572383,401,3940.880525
-4322.595836,401,3946.247722
-629.87864,401,3951.646827
-726.226939,401,3957.010355
-1144.075885,401,3962.495071
-550.225788,401,3967.852791
-678.082392,401,3973.198818
-711.876587,401,3978.58158
-538.3363,401,3983.957826
-197.852784,401,3989.319229
-4749.028168,401,3994.693863
-3424.77318,401,4000.082424
-681.42948,401,4005.474128
-4139.744585,401,4010.857186
-561.96674,401,4016.19933
-637.888049,401,4021.555339
-711.839027,401,4026.906672
-3465.312604,401,4032.290122
-1577.0881,401,4037.670358
-2987.699851,401,4043.244941
-646.192701,401,4048.631833
-1540.039152,401,4054.00187
-1990.032784,401,4059.399154
-3867.031445,401,4064.785793
-3337.955177,401,4070.139298
-708.270527,401,4075.509064
-1317.988106,401,4080.868763
-935.787643,401,4086.257999
-1413.201545,401,4091.613813
-3024.729248,401,4096.975845
-1889.383678,401,4102.374872
-754.379198,401,4107.717844
-1670.627162,401,4113.116531
-3606.706879,401,4118.486213
-2609.69263,401,4123.851778
-827.226462,401,4129.218285
-2390.005028,401,4134.590034
-1370.664994,401,4140.017663
-1517.691464,401,4145.511416
-3787.460168,401,4150.847724
-1545.622997,401,4156.233889
-878.701021,401,4161.626647
-3188.638148,401,4167.04587
-3551.233224,401,4172.445105
-2766.146122,401,4177.806104
-665.100273,401,4183.189945
-645.739528,401,4188.575327
-608.022059,401,4193.944468
-2549.751973,401,4199.33356
-2593.32849,401,4204.719247
-3331.84428,401,4210.103109
-623.122034,401,4215.492875
-2429.665636,401,4220.896195
-697.138054,401,4226.275193
-3808.127629,401,4231.644457
-707.265149,401,4237.114388
-743.477728,401,4242.509958
-1714.501552,401,4247.888222
-667.973229,401,4253.276892
-2806.766885,401,4258.609268
-642.352252,401,4263.99636
-605.168222,401,4269.400246
-1407.597334,401,4274.790472
-2522.61749,401,4280.164069
-1811.376352,401,4285.491179
-702.185366,401,4290.973091
-963.101104,401,4296.357921
-780.900313,401,4301.75537
-2184.976821,401,4307.133715
-3578.052212,401,4312.488084
-3190.796441,401,4317.844162
-620.313675,401,4323.209928
-2685.462932,401,4328.611859
-3553.143632,401,4334.008253
-3425.26968,401,4339.433064
-702.18838,401,4344.817924
-2429.465745,401,4350.216781
-860.13763,401,4355.605362
-2855.714046,401,4361.027245
-3429.379926,401,4366.375399
-620.80751,401,4371.856112
-1626.42837,401,4377.242692
-4743.964549,401,4382.646044
-3063.530931,401,4388.027444
-664.948262,401,4393.37019
-3876.004767,401,4398.742071
-1048.36683,401,4404.107664
-2783.332341,401,4409.50038
-709.896036,401,4414.869159
-617.38643,401,4420.242719
-649.094221,401,4425.597211
-3628.123454,401,4430.966396
-2721.480999,401,4436.358091
-685.420662,401,4441.737893
-3246.982897,401,4447.093736
-715.313476,401,4452.453105
-1086.390992,401,4457.825611
-1966.757483,401,4463.2156
-673.244375,401,4468.583735
-1224.033754,401,4474.136509
-2551.349582,401,4479.475033
-3070.598976,401,4484.857498
-4035.907504,401,4490.260544
-1975.185233,401,4495.629604
-877.130481,401,4500.990161
-809.08679,401,4506.40385
-613.092122,401,4511.769873
-3533.663226,401,4517.142742
-3877.644861,401,4522.505063
-761.210364,401,4527.871319
-1249.98411,401,4533.224842
-805.475033,401,4538.611638
-4003.320791,401,4544.005322
-601.803912,401,4549.355277
-2784.092319,401,4554.723773
-3042.695261,401,4560.063664
-2397.105534,401,4565.423555
-3107.394414,401,4570.789714
-770.537578,401,4576.160402
-1464.758611,401,4581.587805
-1661.489259,401,4586.934685
-2713.493735,401,4592.31631
-707.656502,401,4597.687287
-1271.671374,401,4603.070857
-740.417512,401,4608.448917
-3193.425108,401,4613.818766
-2994.074057,401,4619.29722
-2347.222699,401,4624.662261
-2183.628554,401,4630.040742
-2838.66746,401,4635.41941
-2863.663991,401,4640.901067
-2152.575601,401,4646.291208
-3437.941121,401,4651.670347
-1705.378878,401,4657.059988
-1371.32532,401,4662.42163
-2590.996265,401,4667.790165
-3053.334821,401,4673.181611
-3371.960251,401,4678.5672
-723.003134,401,4683.946907
-1022.308458,401,4689.549016
-3336.389902,401,4694.882729
-2355.700317,401,4700.264215
-3071.067051,401,4705.656014
-730.781932,401,4711.023402
-2029.510173,401,4716.408177
-3709.645358,401,4721.780722
-755.443041,401,4727.152256
-718.895667,401,4732.572813
-2048.407328,401,4737.953851
-1194.455753,401,4743.303852
-1153.225797,401,4748.641783
-1901.715246,401,4754.022594
-3291.668976,401,4759.41129
-1982.902014,401,4764.80714
-3273.603283,401,4770.161566
-3226.632473,401,4775.50433
-801.031639,401,4780.872177
-2555.705144,401,4786.259627
-1703.981421,401,4791.818368
-3426.435028,401,4797.186775
-3347.287233,401,4802.58572
-1473.395552,401,4807.960963
-3959.663123,401,4813.368631
-685.137163,401,4818.772069
-736.497169,401,4824.118277
-777.69261,401,4829.460776
-3117.97925,401,4834.83117
-733.472887,401,4840.210621
-707.796655,401,4845.580524
-485.70511,401,4850.95762
-687.436631,401,4856.299089
-717.918809,401,4861.688734
-609.960531,401,4867.105744
-3177.809078,401,4872.502797
-727.518818,401,4877.889792
-2846.389945,401,4883.245335
-923.687844,401,4888.611796
-753.665694,401,4893.98632
-1245.36969,401,4899.366384
-3789.399953,401,4904.753903
-846.804609,401,4910.124696
-739.341098,401,4915.488583
-849.851182,401,4920.89324
-4445.277457,401,4926.264858
-631.125737,401,4931.929436
-3006.021801,401,4937.82661
-620.348791,401,4943.277443
-1995.807877,401,4948.671709
-3680.127975,401,4954.047973
-613.09858,401,4959.423244
-671.334374,401,4964.802292
-682.474672,401,4970.164881
-527.10004,401,4975.573963
-1509.984644,401,4980.949776
-551.486732,401,4986.313663
-723.073491,401,4991.691539
-1847.791302,401,4997.052895
-661.671359,401,5002.451915
-3686.833116,401,5007.829778
-1158.734384,401,5013.652015
-537.529172,401,5019.026525
-483.815904,401,5024.400857
-523.251097,401,5029.782109
-1806.157616,401,5035.176961
-820.304996,401,5040.515598
-2579.845185,401,5045.905957
-532.342448,401,5051.26097
-586.561546,401,5056.639747
-1185.805456,401,5061.989912
-679.212694,401,5067.353942
-4417.237005,401,5072.689845
-1464.862773,401,5078.046401
-1604.384449,401,5083.453709
-2316.278323,401,5088.812204
-3792.2207,401,5094.444218
-3496.867742,401,5099.820056
-2076.073235,401,5105.240167
-2780.136363,401,5110.614366
-1229.376109,401,5115.984466
-4687.296266,401,5121.376871
-1076.808422,401,5126.857836
-2914.989174,401,5132.232984
-3114.322015,401,5137.621607
-2387.127274,401,5143.010918
-2459.480863,401,5148.387866
-3298.076127,401,5153.76727
-2721.914206,401,5159.125814
-2867.808736,401,5164.508912
-3076.769377,401,5169.902941
-2801.079545,401,5175.272975
-2498.724012,401,5180.651549
-2868.443587,401,5185.988462
-2285.199145,401,5191.369803
-2588.974652,401,5196.730614
