#{"t_start": 1620345268.7131658, "env_id": null}
r,l,t
-5146.716653,401,524.683726
-5518.681218,401,530.06395
-5868.344762,401,535.459608
-4535.366237,401,541.332109
-3203.030169,401,546.759669
-5220.87015,401,552.085227
-3840.998646,401,557.500639
-5825.61352,401,562.870669
-2829.284141,401,568.256717
-2872.885553,401,573.626277
-4147.647008,401,579.097124
-2662.336809,401,584.497116
-4150.962802,401,589.87216
-3005.556331,401,595.25017
-3130.127377,401,600.695382
-3226.645396,401,606.189114
-5430.099502,401,611.558756
-3034.698111,401,616.931338
-4657.709574,401,622.325734
-4185.747055,401,627.719819
-3069.687768,401,633.091435
-4334.382782,401,638.486824
-3334.014896,401,643.852365
-3341.029454,401,649.217353
-3837.528258,401,654.610095
-2976.135357,401,660.10129
-1794.711182,401,665.47849
-3292.194664,401,670.904207
-4405.714415,401,676.28621
-2662.74552,401,681.667611
-5147.682514,401,687.017815
-2887.251905,401,692.381185
-3019.198319,401,697.746643
-2835.97713,401,703.121963
-3700.65366,401,708.517962
-3505.762473,401,713.862378
-3068.939042,401,719.22736
-2333.452772,401,724.583148
-935.143908,401,730.007821
-4465.93371,401,735.383056
-3369.532801,401,740.817229
-3364.440949,401,746.194074
-3421.418389,401,751.585828
-1817.280524,401,757.001398
-3481.431436,401,762.440042
-4326.541295,401,767.813508
-4472.790959,401,773.208926
-5141.636982,401,778.578342
-4616.261321,401,783.944714
-3964.295744,401,789.347741
-3378.958138,401,794.694274
-3917.809651,401,800.073184
-3249.960279,401,805.432518
-3450.897643,401,810.831242
-2293.983072,401,816.223302
-3818.72563,401,821.60199
-3606.091439,401,826.969736
-4040.014368,401,832.361658
-5351.593614,401,837.746932
-4594.982103,401,843.14883
-3324.570477,401,848.511705
-1864.384183,401,853.896889
-3365.444285,401,859.268806
-3676.581147,401,864.814926
-3371.846299,401,870.23442
-3318.98988,401,875.598586
-3405.364643,401,880.981222
-5713.37545,401,886.383469
-2952.451721,401,891.74919
-3029.074621,401,897.149415
-3939.054969,401,902.513952
-3362.565147,401,907.908634
-4356.837448,401,913.27361
-1135.734549,401,918.667059
-3458.003432,401,924.056341
-4137.406391,401,929.398392
-3858.517143,401,934.767104
-3593.257211,401,940.149038
-2024.784512,401,945.511514
-3304.995719,401,950.914778
-3907.37986,401,956.290445
-3655.632869,401,961.666077
-3684.42505,401,967.04502
-3306.058229,401,972.424489
-3692.692004,401,977.987707
-3656.245877,401,983.341468
-2865.986013,401,988.723799
-3739.363749,401,994.111001
-2963.603995,401,999.498662
-2750.055155,401,1004.899765
-3680.249073,401,1010.273695
-3452.47064,401,1015.712062
-3351.532162,401,1021.085752
-3883.930107,401,1026.472406
-4309.971099,401,1031.886028
-3496.309762,401,1037.248299
-3820.595263,401,1042.739219
-3594.85593,401,1048.127478
-2755.212499,401,1053.511877
-3707.454782,401,1058.893063
-3425.76295,401,1064.269282
-3009.618153,401,1069.652208
-3308.232836,401,1075.048827
-3289.475777,401,1080.492427
-4003.267367,401,1085.902856
-4465.760717,401,1091.261715
-3934.608399,401,1096.637204
-2960.291946,401,1102.017041
-3702.28401,401,1107.41037
-3747.619115,401,1112.797219
-4484.60014,401,1118.388566
-3071.601567,401,1123.767385
-1993.943895,401,1129.14327
-4338.879931,401,1134.55519
-3483.178885,401,1139.975435
-4146.405816,401,1145.341418
-2167.120025,401,1150.709976
-3704.313322,401,1156.087948
-3872.523009,401,1161.470804
-3986.738053,401,1166.842904
-4181.693351,401,1172.202251
-3712.929046,401,1177.637103
-2956.71529,401,1182.98184
-3577.743226,401,1188.368562
-3433.045258,401,1193.770892
-2989.075029,401,1199.161852
-3724.18997,401,1204.541727
-4078.028025,401,1209.911804
-3529.939784,401,1215.284695
-4039.941589,401,1220.682956
-3542.308203,401,1226.064659
-2963.388195,401,1231.420803
-4651.928328,401,1236.792269
-3311.569135,401,1242.18715
-2785.070387,401,1247.584155
-3747.726881,401,1252.952154
-3246.738151,401,1258.306899
-3763.148833,401,1263.740292
-3478.090675,401,1269.075921
-3109.522381,401,1274.478612
-3369.456209,401,1279.866814
-2975.957106,401,1285.234542
-3073.333079,401,1290.617025
-3096.812342,401,1295.984155
-3581.948288,401,1301.395393
-3537.500381,401,1306.793733
-3251.8664,401,1312.148684
-2012.009808,401,1317.512908
-3055.604125,401,1323.073679
-3748.659741,401,1328.59148
-3766.750648,401,1333.994069
-2385.290772,401,1339.450263
-3947.719077,401,1344.84554
-3237.858716,401,1350.218626
-4081.206926,401,1355.620265
-3513.562796,401,1360.992699
-1801.261903,401,1366.345352
-3414.895785,401,1371.735334
-3953.394826,401,1377.096827
-3283.356576,401,1382.463142
-3146.515365,401,1387.828077
-3107.631629,401,1393.524413
-2178.706062,401,1398.856719
-4161.180728,401,1404.231209
-4236.90892,401,1409.683984
-3229.857298,401,1415.052354
-2667.591509,401,1420.404909
-2607.308887,401,1425.780441
-2542.692186,401,1431.170442
-3096.870504,401,1436.596813
-3456.832348,401,1441.975325
-3752.876934,401,1447.341704
-3521.084798,401,1452.720852
-1981.622486,401,1458.088256
-3504.389976,401,1463.473441
-4054.840298,401,1468.826477
-1627.048867,401,1474.39701
-2526.366387,401,1479.782287
-3552.400218,401,1485.158717
-2001.055082,401,1490.534159
-2815.068428,401,1495.899595
-2569.169758,401,1501.293097
-2888.462262,401,1506.648497
-3502.123486,401,1512.017748
-3097.309367,401,1517.398442
-3262.861103,401,1522.774776
-3793.59514,401,1528.114894
-3534.314467,401,1533.480521
-2945.787983,401,1538.818774
-3085.696603,401,1544.24165
-488.926354,401,1549.594838
-1889.966737,401,1554.941653
-2882.658787,401,1560.313148
-2586.187408,401,1565.680525
-1764.797067,401,1571.109368
-850.886927,401,1576.470768
-3182.35699,401,1581.808096
-1455.36155,401,1587.177383
-3340.390241,401,1592.529841
-3497.821494,401,1597.922551
-3006.05846,401,1603.270894
-2465.531274,401,1608.600083
-1683.43987,401,1614.010848
-3377.147005,401,1619.450671
-1587.958407,401,1624.917553
-2059.711685,401,1630.333185
-2041.87869,401,1635.777672
-2403.986073,401,1641.670549
-2190.378951,401,1647.041097
-3828.463682,401,1652.500541
-829.783013,401,1657.872742
-2509.586052,401,1663.228194
-1871.713602,401,1668.617923
-2050.726307,401,1674.030591
-3256.07067,401,1679.48798
-3709.10695,401,1684.930805
-1251.493833,401,1690.341363
-2210.026182,401,1695.692867
-3228.397169,401,1701.103539
-4777.398444,401,1706.529338
-1671.295893,401,1712.034652
-1010.580633,401,1717.430416
-1402.180184,401,1722.764591
-2218.05308,401,1728.217552
-2273.8533,401,1733.724791
-3227.312324,401,1739.116634
-4992.928801,401,1744.525693
-2731.541533,401,1749.92135
-3299.007472,401,1755.289884
-2278.056913,401,1760.732737
-2688.090462,401,1766.226529
-2561.621182,401,1771.623064
-3712.14757,401,1777.001981
-2438.256283,401,1782.596071
-2848.413356,401,1787.991425
-3224.98472,401,1793.439949
-279.906421,401,1798.85422
-1090.832255,401,1804.271146
-1316.50515,401,1809.618973
-1065.287379,401,1814.986216
-2088.531842,401,1820.681212
-1630.051866,401,1826.081154
-2972.953182,401,1831.42213
-2181.677545,401,1836.829131
-1634.098199,401,1842.236355
-3359.179962,401,1847.630564
-487.299568,401,1853.013386
-1738.8863,401,1858.481504
-275.313277,401,1863.847862
-2408.081637,401,1869.278815
-809.115178,401,1874.629103
-3357.84294,401,1880.350016
-364.837998,401,1885.760326
-2497.829478,401,1891.209945
-2659.173733,401,1896.647668
-1613.343734,401,1902.094215
-1793.093039,401,1907.483891
-1491.32919,401,1912.886079
-5006.757691,401,1918.254507
-1840.484821,401,1923.696084
-3566.109753,401,1929.185438
-1110.704517,401,1934.588048
-4390.064808,401,1940.111753
-597.597374,401,1945.549224
-3144.429132,401,1950.940752
-1101.635981,401,1956.455142
-2195.993808,401,1961.808973
-1395.711085,401,1967.224566
-388.159032,401,1972.619779
-3230.755727,401,1978.025782
-1841.445974,401,1983.424951
-1931.091451,401,1989.023395
-1640.76137,401,1994.482381
-311.198103,401,1999.85258
-4686.06224,401,2005.374606
-180.869672,401,2010.768764
-2204.882378,401,2016.156321
-2598.113807,401,2021.550566
-258.302683,401,2026.961846
-620.442037,401,2032.431843
-2183.483935,401,2037.794579
-3414.325312,401,2043.189759
-1147.894627,401,2048.587408
-2534.059271,401,2054.051426
-1086.947888,401,2059.487317
-1034.196369,401,2064.893429
-829.634515,401,2070.298465
-505.844083,401,2075.699739
-350.567405,401,2081.093467
-839.42913,401,2086.498744
-1165.027691,401,2091.87753
-3881.836586,401,2097.2835
-1428.128721,401,2102.924453
-327.59042,401,2108.335183
-303.68085,401,2113.751746
-3137.928581,401,2119.212866
-505.363176,401,2124.620678
-1237.325304,401,2130.0778
-373.268484,401,2135.527604
-586.495367,401,2140.963828
-2530.181024,401,2146.459025
-1121.444256,401,2151.949733
-5494.176533,401,2157.317038
-259.701706,401,2162.711483
-443.232503,401,2168.116251
-2414.088602,401,2173.611068
-304.802111,401,2179.022876
-198.245323,401,2184.397353
-3726.450661,401,2189.808188
-3075.990032,401,2195.328343
-390.480958,401,2200.821091
-996.776155,401,2206.20191
-1791.190461,401,2211.622575
-502.785132,401,2217.099567
-1725.364723,401,2222.543705
-1602.151449,401,2227.899547
-263.74994,401,2233.311155
-306.918162,401,2238.817442
-226.192353,401,2244.25386
-1583.655589,401,2249.693689
-312.219028,401,2255.08777
-630.855401,401,2260.507459
-750.561634,401,2265.902433
-302.231143,401,2271.316306
-682.337133,401,2277.011789
-392.369739,401,2282.416039
-374.04054,401,2287.785441
-416.794605,401,2293.358117
-449.463738,401,2298.764883
-3957.85331,401,2304.146751
-941.970421,401,2309.560801
-1784.901872,401,2314.96357
-342.373779,401,2320.381704
-420.038754,401,2325.822425
-764.707513,401,2331.24408
-4883.119518,401,2336.722832
-235.677624,401,2343.122164
-2839.957296,401,2348.617675
-1540.733416,401,2354.00148
-3393.622204,401,2359.542876
-256.858842,401,2364.987692
-461.431496,401,2370.397768
-2461.985612,401,2375.899808
-1547.176993,401,2381.299836
-2528.065048,401,2386.73519
-3022.672878,401,2392.090694
-404.419405,401,2397.533393
-2443.723893,401,2402.958321
-342.877096,401,2408.394748
-951.180379,401,2413.812067
-403.726986,401,2419.3478
-432.659039,401,2424.735561
-369.337572,401,2430.131359
-3029.061376,401,2435.514869
-1199.565003,401,2440.971108
-3158.376797,401,2446.662942
-998.048923,401,2452.077039
-2789.482958,401,2457.471141
-2529.849701,401,2462.86738
-2457.35598,401,2468.26091
-2125.711856,401,2473.647298
-324.667969,401,2479.096699
-1446.572515,401,2484.486691
-490.908704,401,2489.859393
-2586.013382,401,2495.269309
-215.755481,401,2500.648033
-2014.384969,401,2506.052619
-491.198898,401,2511.445209
-388.319853,401,2517.184896
-272.38761,401,2522.60553
-2320.556308,401,2528.094522
-1038.567487,401,2533.526051
-530.690902,401,2539.032483
-3378.798587,401,2544.481303
-1485.227776,401,2549.931832
-535.399902,401,2555.389965
-389.689597,401,2560.832241
-580.298923,401,2566.247083
-373.601897,401,2571.60945
-1198.541349,401,2577.032114
-373.627783,401,2582.488825
-2816.479139,401,2587.924499
-449.353889,401,2593.343113
-1573.165491,401,2598.795809
-2686.903471,401,2604.232254
-2236.714668,401,2609.629488
-365.983238,401,2615.026002
-2572.159367,401,2620.584275
-3197.335818,401,2626.013332
-231.044365,401,2631.467119
-312.165776,401,2636.975123
-337.11297,401,2642.354785
-1927.722869,401,2647.748272
-2656.357052,401,2653.121106
-2277.355207,401,2658.607097
-1483.238282,401,2664.023693
-524.6015,401,2669.417716
-810.193289,401,2674.808114
-2957.128258,401,2680.201471
-1268.346593,401,2685.588942
-426.829899,401,2691.233639
-4309.680488,401,2696.608917
-890.078628,401,2701.990345
-391.539103,401,2707.372395
-520.970601,401,2712.83085
-4063.577561,401,2718.198688
-1933.786159,401,2723.601965
-228.114305,401,2729.327777
-811.84964,401,2734.729428
-421.135612,401,2740.078991
-969.647062,401,2745.458008
-454.036404,401,2750.893988
-280.419313,401,2756.339623
-425.677107,401,2761.685999
-1179.450747,401,2767.119774
-458.031502,401,2772.507386
-757.724062,401,2777.869929
-1037.579943,401,2783.30496
-494.613689,401,2788.645782
-1906.184644,401,2794.076024
-2927.325181,401,2799.771135
-436.60445,401,2805.209784
-843.445124,401,2810.639586
-363.811008,401,2816.041191
-385.368186,401,2821.414252
-439.321177,401,2826.786398
-647.094936,401,2832.180208
-380.441464,401,2837.536469
-2147.881906,401,2843.212803
-1778.641772,401,2848.594648
-437.367753,401,2854.021638
-359.699355,401,2859.412341
-2993.982032,401,2865.04219
-470.125431,401,2870.403566
-1249.819175,401,2875.804696
-513.278991,401,2881.26245
-894.816293,401,2886.660527
-505.081367,401,2892.122701
-490.685827,401,2897.49791
-2276.731605,401,2902.892725
-476.946389,401,2908.295367
-342.746166,401,2913.680284
-3553.413854,401,2919.031009
-437.419107,401,2924.417518
-545.957919,401,2929.799835
-473.180424,401,2935.177737
-501.527995,401,2940.520298
-2482.544314,401,2945.899617
-3685.202768,401,2951.246139
-1938.047098,401,2956.584873
-411.834503,401,2961.950229
-3531.390589,401,2967.296447
-5386.263839,401,2972.865633
-477.014863,401,2978.240903
-395.062222,401,2983.617432
-1270.06105,401,2988.969004
-542.462505,401,2994.306577
-475.931241,401,2999.668071
-489.510816,401,3005.056511
-491.515536,401,3010.401892
-558.25636,401,3015.754975
-500.839579,401,3021.109666
-343.31854,401,3026.458958
-414.59216,401,3031.82484
-1834.418217,401,3037.170126
-592.580574,401,3042.539982
-2232.036216,401,3047.888455
-355.892719,401,3053.255251
-2484.169634,401,3058.607705
-1352.707275,401,3063.985833
-498.644253,401,3069.334472
-332.536339,401,3074.678708
-4407.134495,401,3080.042045
-650.417153,401,3085.418185
-620.155889,401,3090.755857
-377.827925,401,3096.157519
-1930.752575,401,3101.49329
-542.831943,401,3106.856878
-3091.455913,401,3112.228962
-2363.068601,401,3117.577248
-3274.46336,401,3122.944823
-2643.281202,401,3128.301769
-411.547589,401,3133.685127
-3721.928884,401,3139.11332
-451.492721,401,3144.50193
-431.251662,401,3149.889932
-357.847958,401,3155.258853
-368.903742,401,3160.629683
-2375.502305,401,3165.974018
-2459.897088,401,3171.383234
-3818.435523,401,3176.776843
-492.335152,401,3182.176871
-410.374463,401,3187.611845
-563.079142,401,3192.948305
-990.892459,401,3198.331695
-2084.568616,401,3203.69199
-3427.401508,401,3209.064435
-390.233897,401,3214.420994
-636.185239,401,3219.790893
-4013.886498,401,3225.142077
-1033.983438,401,3230.490842
-291.174777,401,3235.852967
-562.433563,401,3241.2053
-1903.066039,401,3246.577051
-1948.048968,401,3252.053229
-513.333691,401,3257.445385
-1157.186854,401,3262.817721
-451.258199,401,3268.211792
-503.481561,401,3273.623378
-462.709874,401,3278.974445
-1232.938966,401,3284.352753
-2767.671855,401,3289.718746
-560.333858,401,3295.09497
-619.813603,401,3300.45103
-2145.900028,401,3305.826478
-3064.058926,401,3311.187068
-426.906958,401,3316.539005
-760.399121,401,3321.902019
-687.248463,401,3327.264492
-3622.719226,401,3332.616304
-1715.43146,401,3337.965654
-898.954715,401,3343.342185
-469.145791,401,3348.694498
-559.112738,401,3354.432616
-549.836081,401,3359.82989
-444.583605,401,3365.218963
-681.615389,401,3370.641028
-418.987159,401,3376.064893
-585.142831,401,3381.470381
-740.196641,401,3386.867275
-503.163046,401,3392.266606
-768.69217,401,3397.664436
-1873.171036,401,3403.072731
-4580.582277,401,3408.450342
-660.057083,401,3413.847062
-2073.756515,401,3419.208668
-4286.034878,401,3424.566769
-514.178536,401,3429.930474
-517.360903,401,3435.308396
-3384.904997,401,3440.79476
-4365.990368,401,3446.162277
-4124.512386,401,3451.536188
-873.128533,401,3456.897453
-975.977995,401,3462.281558
-3339.500402,401,3467.673709
-635.899233,401,3473.034765
-1300.512773,401,3478.380275
-2071.398931,401,3483.736323
-392.778684,401,3489.101659
-3733.749579,401,3494.471132
-566.16078,401,3499.832347
-2911.763174,401,3505.198808
-451.359191,401,3510.558023
-591.96595,401,3515.93126
-521.49977,401,3521.317931
-2211.857695,401,3526.669767
-3577.92588,401,3532.031536
-499.353869,401,3537.410135
-2770.291646,401,3542.760875
-467.988542,401,3548.145114
-3943.41594,401,3553.522773
-526.224481,401,3558.886659
-574.698606,401,3564.245501
-1747.689126,401,3569.63588
-2438.389183,401,3575.007174
-3672.646864,401,3580.349423
-569.119707,401,3585.710279
-3391.1649,401,3591.058131
-1165.0918,401,3596.440135
-2061.001028,401,3601.882847
-1303.586784,401,3607.218632
-519.247419,401,3612.584916
-542.638457,401,3617.957911
-877.91802,401,3623.330814
-1326.62322,401,3628.708771
-633.636885,401,3634.055492
-494.105424,401,3639.411815
-761.658083,401,3644.813589
-614.783419,401,3650.193015
-718.441053,401,3655.564351
-1083.057872,401,3660.938768
-2516.716552,401,3666.295104
-687.115665,401,3671.675175
-3345.116063,401,3677.0257
-463.899371,401,3682.667351
-2094.303211,401,3688.01345
-572.481088,401,3693.337196
-1783.937731,401,3698.744749
-917.444857,401,3704.119663
-527.86649,401,3709.496648
-622.136712,401,3714.861306
-4098.427905,401,3720.255522
-633.233442,401,3725.625033
-603.781817,401,3731.021967
-1276.335129,401,3736.418189
-731.762846,401,3741.865853
-750.955444,401,3747.24902
-1890.147185,401,3752.636926
-1967.726778,401,3757.987245
-614.691027,401,3763.361024
-546.520677,401,3768.716342
-3325.630655,401,3774.090886
-553.968706,401,3779.452419
-3344.951532,401,3784.839435
-600.923629,401,3790.251316
-436.716798,401,3795.59342
-1212.996045,401,3800.964517
-1819.897961,401,3806.317802
-3186.463608,401,3811.690851
-543.029089,401,3817.074262
-3050.125366,401,3822.447941
-526.122257,401,3827.832192
-652.810824,401,3833.207726
-1502.599457,401,3838.618234
-3268.629534,401,3844.016166
-573.497949,401,3849.371135
-553.995643,401,3854.733019
-2085.106794,401,3860.128957
-2008.817456,401,3865.734875
-640.261012,401,3871.072716
-445.04767,401,3876.458085
-1862.919995,401,3881.811461
-584.750509,401,3887.192455
-1145.78122,401,3892.573178
-3501.900514,401,3897.950505
-462.530299,401,3903.344868
-515.184759,401,3908.694745
-704.574749,401,3914.07322
-559.79354,401,3919.440668
-696.706981,401,3924.904388
-687.162208,401,3930.26612
-688.464712,401,3935.591972
-660.196549,401,3940.972656
-3373.827064,401,3946.335236
-512.389103,401,3951.734802
-661.976937,401,3957.102422
-3062.210498,401,3962.59088
-1158.551773,401,3967.944798
-643.27456,401,3973.286271
-1842.818678,401,3978.669768
-706.600901,401,3984.049706
-715.864257,401,3989.41065
-3888.879726,401,3994.785558
-578.498232,401,4000.177644
-594.181519,401,4005.5699
-664.442367,401,4010.949214
-484.428123,401,4016.291105
-607.514067,401,4021.650901
-584.971119,401,4026.998671
-1170.00602,401,4032.37775
-469.303588,401,4037.761833
-1578.957731,401,4043.337276
-551.932769,401,4048.724098
-817.521165,401,4054.093639
-2951.857124,401,4059.490209
-1198.595179,401,4064.881249
-634.816047,401,4070.231088
-3003.655655,401,4075.605124
-668.940271,401,4080.956507
-3602.680035,401,4086.350148
-644.339063,401,4091.706229
-2981.252285,401,4097.070435
-3681.195274,401,4102.465951
-2453.40285,401,4107.809612
-3647.025267,401,4113.20884
-3566.977079,401,4118.578846
-2604.639555,401,4123.94305
-607.365536,401,4129.314618
-2286.250782,401,4134.681053
-3823.216668,401,4140.113466
-705.123728,401,4145.603255
-2305.421089,401,4150.943657
-630.470257,401,4156.32583
-1998.40333,401,4161.71846
-501.982847,401,4167.14146
-579.498284,401,4172.53658
-2450.251365,401,4177.900362
-576.064232,401,4183.277253
-2689.383932,401,4188.667097
-585.541304,401,4194.032176
-2496.179673,401,4199.425191
-1445.857413,401,4204.810793
-1875.345327,401,4210.198119
-2134.132656,401,4215.580488
-3642.990547,401,4220.98384
-2081.793998,401,4226.367622
-4122.041594,401,4231.731755
-739.242373,401,4237.203151
-3090.21695,401,4242.601343
-552.880275,401,4247.984198
-724.093372,401,4253.373976
-661.077933,401,4258.704604
-782.477482,401,4264.08816
-834.046157,401,4269.493219
-1344.709516,401,4274.87816
-614.117508,401,4280.256858
-741.093181,401,4285.58298
-1946.155202,401,4291.060048
-3680.281488,401,4296.445656
-1120.091201,401,4301.842233
-1643.382758,401,4307.219974
-3057.388568,401,4312.575694
-730.338946,401,4317.939351
-3138.598456,401,4323.30176
-4286.218457,401,4328.700682
-521.573239,401,4334.099663
-953.355482,401,4339.528535
-1623.495528,401,4344.913977
-637.526908,401,4350.309512
-1537.940238,401,4355.701038
-2752.943826,401,4361.123312
-3228.809026,401,4366.467431
-2314.227329,401,4371.944923
-606.262874,401,4377.335272
-660.624238,401,4382.733999
-1128.466904,401,4388.119103
-1240.151046,401,4393.457925
-2936.872487,401,4398.829662
-683.040043,401,4404.199935
-705.128037,401,4409.58802
-3068.904968,401,4414.964563
-657.595575,401,4420.338161
-1716.143502,401,4425.684773
-743.876111,401,4431.058944
-3722.750507,401,4436.450179
-657.795253,401,4441.829298
-576.579299,401,4447.189702
-667.517356,401,4452.544406
-3280.145375,401,4457.91297
-1286.078863,401,4463.307821
-1645.673927,401,4468.674411
-2234.840994,401,4474.228235
-931.020064,401,4479.56682
-1619.292115,401,4484.945335
-764.759195,401,4490.352335
-2878.849973,401,4495.72198
-1795.643494,401,4501.081782
-3162.733178,401,4506.495255
-856.173037,401,4511.861662
-2916.167622,401,4517.230503
-1744.948662,401,4522.597134
-992.646702,401,4527.962043
-1893.109849,401,4533.321184
-768.429272,401,4538.705942
-2825.147055,401,4544.097155
-2418.279955,401,4549.446855
-1778.977612,401,4554.81101
-703.933416,401,4560.156244
-2080.507008,401,4565.515389
-768.014706,401,4570.881497
-2421.422023,401,4576.255886
-2057.818747,401,4581.678916
-622.506131,401,4587.026122
-2032.292909,401,4592.402384
-1492.889295,401,4597.779084
-2230.917776,401,4603.162396
-734.814882,401,4608.544595
-4239.597105,401,4613.906506
-2973.512773,401,4619.388917
-661.496241,401,4624.753707
-2165.17136,401,4630.1321
-699.993533,401,4635.507304
-1824.074491,401,4640.992425
-3375.865939,401,4646.383046
-2864.006381,401,4651.759695
-2586.095024,401,4657.151977
-1039.497195,401,4662.51422
-769.697408,401,4667.882291
-1814.464322,401,4673.277363
-3057.917243,401,4678.659013
-2331.471909,401,4684.038831
-4431.462722,401,4689.640627
-3758.744037,401,4694.974467
-4813.634675,401,4700.356235
-2603.297319,401,4705.747858
-3037.971866,401,4711.11215
-3256.987042,401,4716.500253
-1291.873253,401,4721.872349
-2820.006284,401,4727.239455
-752.987914,401,4732.664259
-736.454094,401,4738.045211
-1845.524698,401,4743.392305
-1249.944046,401,4748.733957
-634.526101,401,4754.115036
-3463.956717,401,4759.50362
-2945.193469,401,4764.903194
-1549.527156,401,4770.253162
-3580.102434,401,4775.596157
-1408.051926,401,4780.960258
-2164.387262,401,4786.347538
-4088.193283,401,4791.913932
-1061.80175,401,4797.278127
-3525.68314,401,4802.681859
-534.263273,401,4808.056644
-1382.729564,401,4813.46568
-2819.922737,401,4818.863563
-932.739985,401,4824.209893
-742.37315,401,4829.552583
-2041.492783,401,4834.926967
-3144.372506,401,4840.302699
-1502.382406,401,4845.676092
-2447.718431,401,4851.050644
-741.908433,401,4856.39431
-629.486057,401,4861.785082
-2407.515444,401,4867.193808
-3866.140195,401,4872.594551
-712.517603,401,4877.977516
-642.917297,401,4883.333541
-684.607049,401,4888.704293
-829.888361,401,4894.078384
-725.748864,401,4899.458198
-618.939213,401,4904.845018
-3105.847955,401,4910.216914
-1562.167429,401,4915.576441
-3299.716977,401,4920.985009
-677.42112,401,4926.357533
-590.459565,401,4932.017488
-733.410387,401,4937.912211
-639.988511,401,4943.372818
-804.587594,401,4948.763393
-580.988714,401,4954.139749
-815.716295,401,4959.519535
-2696.704862,401,4964.890301
-753.522018,401,4970.256551
-551.764768,401,4975.669549
-1381.937515,401,4981.037483
-532.513035,401,4986.40626
-2271.540603,401,4991.783083
-1679.022236,401,4997.144682
-617.411375,401,5002.539207
-3504.395427,401,5007.922178
-548.548252,401,5013.740484
-1748.697569,401,5019.11811
-944.043832,401,5024.492946
-878.768261,401,5029.873877
-2783.350802,401,5035.268681
-626.161815,401,5040.611242
-1752.891304,401,5045.997872
-1102.144523,401,5051.352296
-4159.427205,401,5056.731561
-729.029174,401,5062.077636
-2001.388836,401,5067.444633
-1479.55324,401,5072.785789
-1929.553781,401,5078.137878
-2748.532502,401,5083.541457
-3445.039066,401,5088.908497
-3596.531869,401,5094.53639
-1033.407651,401,5099.912432
-2961.481807,401,5105.32702
-2994.440715,401,5110.706264
-2541.911324,401,5116.072652
-2751.587012,401,5121.469156
-2004.518436,401,5126.949027
-1332.191612,401,5132.326089
-1926.042289,401,5137.71284
-3321.320066,401,5143.106656
-3141.073172,401,5148.480387
-2312.695966,401,5153.859642
-2197.186695,401,5159.217924
-3342.196267,401,5164.604689
-4322.798444,401,5169.993183
-2450.926719,401,5175.359508
-3073.662058,401,5180.747845
-2712.349277,401,5186.078834
-3104.036372,401,5191.461532
