#{"t_start": 1620345268.7216852, "env_id": null}
r,l,t
-3636.740788,401,713.853522
-2935.144473,401,719.219437
-3602.352245,401,724.578779
-1610.418221,401,729.999712
-3504.321006,401,735.374116
-2014.382313,401,740.808511
-3476.80491,401,746.186196
-2355.336967,401,751.577095
-4599.638658,401,756.997078
-3546.190043,401,762.43118
-4540.242236,401,767.804545
-4856.652449,401,773.20094
-2716.087198,401,778.565791
-4913.22173,401,783.931585
-3198.458141,401,789.339325
-2517.147824,401,794.690976
-3612.115066,401,800.068985
-3371.721638,401,805.427614
-3386.760798,401,810.822445
-2841.483205,401,816.210645
-3884.944605,401,821.593444
-3540.163594,401,826.96513
-3731.890298,401,832.352552
-4034.088535,401,837.737993
-3452.958573,401,843.144236
-3720.112458,401,848.505505
-3405.968757,401,853.887277
-3578.636452,401,859.260136
-3077.066266,401,864.809056
-4668.770296,401,870.228206
-3328.846947,401,875.589384
-4383.356686,401,880.972639
-1738.910521,401,886.379136
-3015.862753,401,891.739613
-3245.356277,401,897.140642
-3797.380746,401,902.504796
-4652.504301,401,907.900644
-4995.100706,401,913.268538
-3020.822703,401,918.657931
-3745.36173,401,924.04757
-4142.414338,401,929.389571
-4012.927375,401,934.762832
-4520.160267,401,940.135863
-3187.018087,401,945.503285
-3271.457022,401,950.905833
-2346.894939,401,956.281496
-3484.997512,401,961.657433
-3647.029302,401,967.033327
-3462.907859,401,972.415366
-3751.914444,401,977.978263
-3462.236841,401,983.332925
-3676.60567,401,988.711247
-3883.273484,401,994.107237
-3547.581026,401,999.489704
-3657.708475,401,1004.892373
-3282.804638,401,1010.264157
-3063.835723,401,1015.70356
-3701.716495,401,1021.0815
-4385.332148,401,1026.460078
-3712.978537,401,1031.879309
-3375.55287,401,1037.235789
-4056.191312,401,1042.735911
-3159.073596,401,1048.117886
-3353.074786,401,1053.50312
-3773.496382,401,1058.884603
-5577.645909,401,1064.260762
-3451.03398,401,1069.644061
-3653.007213,401,1075.040273
-3058.873304,401,1080.483518
-4441.242102,401,1085.894122
-3856.183696,401,1091.254292
-4012.248733,401,1096.628527
-3490.112181,401,1102.011104
-3005.492941,401,1107.40048
-3754.46176,401,1112.787543
-4011.880756,401,1118.384532
-3046.187525,401,1123.760372
-3197.291699,401,1129.139517
-3264.731006,401,1134.546468
-3563.446512,401,1139.968315
-4305.143756,401,1145.332173
-3721.604621,401,1150.701977
-3719.965162,401,1156.082997
-4271.979866,401,1161.46193
-2965.534399,401,1166.834409
-3566.841378,401,1172.198154
-3552.367742,401,1177.628887
-3578.656583,401,1182.97372
-4103.025329,401,1188.360301
-2641.926383,401,1193.762999
-2041.683374,401,1199.153314
-3305.720531,401,1204.533207
-3963.545884,401,1209.903096
-4224.903316,401,1215.276177
-4031.57061,401,1220.672362
-3327.592265,401,1226.056221
-3318.841367,401,1231.412609
-4104.907741,401,1236.784088
-2977.962447,401,1242.178809
-3288.489058,401,1247.575681
-4033.910178,401,1252.943593
-3027.559679,401,1258.302028
-3410.910918,401,1263.734324
-3353.224316,401,1269.071856
-3837.917068,401,1274.469023
-3664.20787,401,1279.854946
-3369.472613,401,1285.22569
-2733.331894,401,1290.608502
-1563.198338,401,1295.977265
-5000.055083,401,1301.39064
-3255.063742,401,1306.785626
-2350.009401,401,1312.144165
-1364.833844,401,1317.509104
-3172.815303,401,1323.062561
-3265.057386,401,1328.583496
-1981.348323,401,1333.985887
-2494.332961,401,1339.441709
-3589.485648,401,1344.837185
-3264.510037,401,1350.209671
-3977.4044,401,1355.613071
-3525.088794,401,1360.988485
-3090.366584,401,1366.342597
-3723.889024,401,1371.727762
-4009.228442,401,1377.08812
-2811.335791,401,1382.458082
-3718.380854,401,1387.815301
-2061.474025,401,1393.519785
-3776.117638,401,1398.85162
-3844.646517,401,1404.223438
-3876.719955,401,1409.677708
-3505.505869,401,1415.043341
-3202.496016,401,1420.395408
-2989.920615,401,1425.771887
-3445.343182,401,1431.161923
-1647.552199,401,1436.58772
-2364.494127,401,1441.967848
-3237.341155,401,1447.332635
-3352.804317,401,1452.711732
-3256.609586,401,1458.083809
-2612.282847,401,1463.464657
-2993.055171,401,1468.818216
-3563.057232,401,1474.383637
-2950.946749,401,1479.771006
-2226.082793,401,1485.154142
-5204.036131,401,1490.521528
-4162.859152,401,1495.891075
-1895.919924,401,1501.285092
-3760.116642,401,1506.639797
-2700.261969,401,1512.009489
-3345.521249,401,1517.385756
-1017.143479,401,1522.772253
-2724.153677,401,1528.111069
-2538.079567,401,1533.471714
-1997.447936,401,1538.810254
-2909.87413,401,1544.233953
-1818.259113,401,1549.585977
-1933.713694,401,1554.933134
-3528.621776,401,1560.307893
-3065.43393,401,1565.675272
-1595.789839,401,1571.100654
-3638.640884,401,1576.462062
-1894.263319,401,1581.799242
-2791.721165,401,1587.170079
-3383.904589,401,1592.521278
-845.233987,401,1597.914032
-2529.358164,401,1603.258294
-374.126727,401,1608.591432
-3768.629555,401,1614.001966
-527.64684,401,1619.442072
-2108.4474,401,1624.908236
-3028.334168,401,1630.324209
-3455.86671,401,1635.773406
-1734.684043,401,1641.657572
-3033.079626,401,1647.037213
-3508.742949,401,1652.492022
-3043.760565,401,1657.864728
-1601.425437,401,1663.219383
-2933.704094,401,1668.607327
-5361.15135,401,1674.017646
-5155.598833,401,1679.478971
-3372.426706,401,1684.922286
-3716.579746,401,1690.327872
-474.481258,401,1695.688596
-2757.746973,401,1701.094468
-2887.800047,401,1706.520442
-3485.950586,401,1712.029613
-2700.710305,401,1717.421224
-2658.892587,401,1722.756127
-2129.263053,401,1728.208015
-2438.087134,401,1733.71534
-3336.236741,401,1739.107713
-2349.913599,401,1744.516618
-3025.026413,401,1749.912573
-3278.839263,401,1755.275994
-2428.065736,401,1760.729013
-1852.432949,401,1766.222162
-2052.654077,401,1771.610338
-2175.165028,401,1776.993609
-1951.156642,401,1782.591705
-2639.24375,401,1787.982108
-164.647028,401,1793.426746
-1958.20328,401,1798.851073
-2913.442143,401,1804.265931
-4687.814087,401,1809.605594
-1263.499879,401,1814.980912
-799.313175,401,1820.675957
-3239.614121,401,1826.07318
-2948.086717,401,1831.413275
-731.673151,401,1836.821097
-2789.713274,401,1842.232852
-3540.682188,401,1847.621792
-1725.716834,401,1853.005071
-2000.619856,401,1858.476761
-1259.069209,401,1863.843882
-3135.144468,401,1869.274249
-909.334988,401,1874.624714
-1316.296792,401,1880.341786
-1344.602941,401,1885.748261
-2247.538388,401,1891.197216
-3281.080718,401,1896.641435
-1116.074978,401,1902.086347
-470.895166,401,1907.476281
-1492.744189,401,1912.881562
-563.420097,401,1918.245731
-1466.648919,401,1923.688173
-3148.574682,401,1929.181012
-2922.334433,401,1934.583097
-554.271249,401,1940.102669
-911.467677,401,1945.539124
-560.507758,401,1950.937055
-650.951068,401,1956.446642
-2313.113536,401,1961.804185
-2281.508108,401,1967.215344
-427.515967,401,1972.606315
-3179.589011,401,1978.012279
-1691.35871,401,1983.416291
-3842.613875,401,1989.014619
-2393.179452,401,1994.473534
-870.65133,401,1999.848774
-534.01098,401,2005.369959
-330.461284,401,2010.764555
-3191.288841,401,2016.147663
-3389.742003,401,2021.546497
-438.850029,401,2026.957777
-829.52968,401,2032.420892
-246.070451,401,2037.781781
-3579.587704,401,2043.18124
-237.442787,401,2048.579404
-197.052901,401,2054.043693
-5713.133143,401,2059.482848
-2706.010257,401,2064.888983
-722.886859,401,2070.288847
-360.686302,401,2075.686292
-673.461647,401,2081.089363
-3959.51418,401,2086.489073
-381.562252,401,2091.864751
-2285.558926,401,2097.279267
-2012.475657,401,2102.916241
-304.398257,401,2108.326664
-2400.757594,401,2113.743227
-253.533589,401,2119.199931
-1821.26702,401,2124.612545
-325.332103,401,2130.073323
-518.105646,401,2135.518905
-597.273946,401,2140.957268
-1591.976869,401,2146.455376
-2117.233085,401,2151.941406
-2196.4411,401,2157.308989
-2284.230438,401,2162.702964
-724.965955,401,2168.112455
-2787.086581,401,2173.602219
-402.825026,401,2179.015613
-346.376278,401,2184.393129
-1197.556503,401,2189.799884
-1663.97626,401,2195.323673
-858.990102,401,2200.812494
-323.696465,401,2206.189525
-806.11764,401,2211.618929
-433.871415,401,2217.087594
-1310.512374,401,2222.538386
-791.59164,401,2227.895332
-199.525609,401,2233.307394
-430.335267,401,2238.812661
-2987.871712,401,2244.249611
-424.749816,401,2249.680974
-247.37112,401,2255.079414
-278.367181,401,2260.499124
-302.666622,401,2265.889988
-373.157614,401,2271.311957
-430.056753,401,2277.003656
-262.777098,401,2282.407176
-726.020393,401,2287.779067
-329.749002,401,2293.349214
-261.647313,401,2298.757103
-1993.218698,401,2304.137966
-699.708677,401,2309.552008
-1800.611883,401,2314.955385
-4122.788949,401,2320.373417
-350.622343,401,2325.813415
-1210.635903,401,2331.231418
-3992.335239,401,2336.713687
-525.691416,401,2343.113067
-2487.743059,401,2348.60863
-437.292649,401,2353.993152
-385.753571,401,2359.534259
-274.175105,401,2364.975563
-718.177738,401,2370.389243
-269.218095,401,2375.887215
-426.648827,401,2381.291201
-399.694218,401,2386.730395
-466.313459,401,2392.086391
-890.808133,401,2397.52818
-775.60091,401,2402.953877
-2411.139727,401,2408.386018
-2000.094177,401,2413.802247
-1300.880209,401,2419.339254
-356.791432,401,2424.727041
-818.385116,401,2430.126948
-3724.91625,401,2435.501724
-2127.861891,401,2440.966885
-2386.439663,401,2446.654377
-608.256896,401,2452.063587
-2554.943352,401,2457.467112
-1705.460957,401,2462.859328
-3092.016682,401,2468.248036
-431.875832,401,2473.638778
-310.853821,401,2479.08446
-1718.074883,401,2484.475125
-352.006393,401,2489.850985
-2756.101383,401,2495.26457
-1685.28798,401,2500.639112
-293.315904,401,2506.0484
-2130.47012,401,2511.432587
-404.714163,401,2517.173495
-1714.141101,401,2522.601021
-2423.756185,401,2528.085534
-376.909793,401,2533.517863
-459.468086,401,2539.027526
-2845.704002,401,2544.473402
-2978.627754,401,2549.927144
-1074.140327,401,2555.377656
-304.36567,401,2560.827077
-2149.523425,401,2566.238528
-448.155055,401,2571.600004
-2685.084983,401,2577.023618
-411.23761,401,2582.48038
-1662.639182,401,2587.916573
-2512.39098,401,2593.333707
-343.407264,401,2598.791234
-3498.347152,401,2604.226974
-519.619921,401,2609.620986
-561.808089,401,2615.015663
-2035.550886,401,2620.575216
-1954.210446,401,2626.009613
-266.329925,401,2631.462957
-3300.67294,401,2636.96652
-345.559962,401,2642.344749
-2946.040425,401,2647.735881
-2227.258649,401,2653.112807
-481.867535,401,2658.599322
-404.365434,401,2664.015904
-305.243532,401,2669.407891
-454.621802,401,2674.803596
-497.40806,401,2680.193369
-2055.211263,401,2685.580472
-414.095768,401,2691.225111
-4255.7903,401,2696.604711
-2490.244107,401,2701.977791
-400.137965,401,2707.36395
-5423.260102,401,2712.825704
-509.880685,401,2718.194173
-4111.088334,401,2723.593173
-2354.399834,401,2729.319327
-1170.259571,401,2734.725111
-590.134635,401,2740.07058
-753.146729,401,2745.453193
-428.082538,401,2750.881499
-1129.518643,401,2756.330513
-433.830108,401,2761.677752
-606.440671,401,2767.111631
-477.774947,401,2772.494142
-531.131134,401,2777.86141
-507.858098,401,2783.295309
-452.740027,401,2788.640033
-418.52812,401,2794.07108
-1798.7272,401,2799.766472
-493.270011,401,2805.196723
-781.611735,401,2810.630583
-376.871246,401,2816.041723
-419.537623,401,2821.405768
-498.127124,401,2826.77733
-553.436034,401,2832.16818
-2654.627445,401,2837.532305
-489.96479,401,2843.209101
-445.385854,401,2848.581463
-1762.549275,401,2854.012871
-498.274972,401,2859.403664
-914.986587,401,2865.033457
-490.695129,401,2870.399591
-2679.277233,401,2875.791657
-604.348537,401,2881.24921
-523.355455,401,2886.655678
-470.400639,401,2892.113591
-501.068107,401,2897.489363
-543.266861,401,2902.880154
-3120.347542,401,2908.286994
-565.771737,401,2913.672085
-305.409874,401,2919.021996
-449.568263,401,2924.414526
-556.18446,401,2929.795006
-629.489677,401,2935.168876
-558.026524,401,2940.507594
-198.662436,401,2945.891134
-525.317837,401,2951.233109
-324.680711,401,2956.580667
-1336.11446,401,2961.941439
-438.492756,401,2967.287628
-3646.744417,401,2972.8579
-461.643384,401,2978.236226
-3017.606267,401,2983.609011
-762.627007,401,2988.964476
-2865.330221,401,2994.302212
-1475.460877,401,2999.655811
-426.986653,401,3005.044123
-554.463621,401,3010.38945
-541.276294,401,3015.750773
-683.928137,401,3021.098823
-954.700444,401,3026.451927
-380.212699,401,3031.814405
-1052.61301,401,3037.161939
-2291.46639,401,3042.531892
-559.171991,401,3047.883738
-2067.984501,401,3053.247015
-3509.025107,401,3058.599077
-442.218144,401,3063.976184
-1195.00311,401,3069.330117
-1144.591511,401,3074.671192
-536.717311,401,3080.03407
-903.859683,401,3085.409709
-508.175976,401,3090.751326
-422.024362,401,3096.147221
-2082.850644,401,3101.480678
-610.527923,401,3106.849459
-4317.95747,401,3112.222752
-3265.048959,401,3117.567695
-4125.231718,401,3122.936078
-556.191009,401,3128.293304
-2225.737831,401,3133.677065
-405.132157,401,3139.108018
-422.912079,401,3144.49154
-2769.366671,401,3149.88564
-735.270037,401,3155.253823
-378.131854,401,3160.620907
-2956.083039,401,3165.969985
-980.192318,401,3171.370232
-3394.455909,401,3176.767251
-444.325588,401,3182.163655
-3734.554398,401,3187.603392
-1624.668331,401,3192.940713
-1043.097714,401,3198.323309
-501.58008,401,3203.687376
-490.984396,401,3209.055424
-1756.993679,401,3214.41229
-2002.724557,401,3219.7787
-3941.848838,401,3225.137148
-438.750589,401,3230.482333
-337.362639,401,3235.846163
-525.757986,401,3241.197506
-3558.042514,401,3246.56874
-477.533771,401,3252.040378
-1191.462175,401,3257.436432
-360.315608,401,3262.805251
-475.726719,401,3268.20737
-2101.311802,401,3273.615275
-446.442579,401,3278.966043
-692.92778,401,3284.340114
-556.499148,401,3289.710302
-2451.673154,401,3295.086357
-586.44791,401,3300.443367
-3614.40148,401,3305.813642
-602.060207,401,3311.178479
-711.590197,401,3316.530692
-2887.684201,401,3321.897812
-555.355927,401,3327.251507
-473.333234,401,3332.615249
-565.230663,401,3337.956914
-3689.688549,401,3343.333441
-1214.937162,401,3348.689897
-2825.869992,401,3354.424448
-575.485513,401,3359.820682
-489.079094,401,3365.209875
-1595.008553,401,3370.633124
-345.614272,401,3376.060111
-657.327072,401,3381.462328
-912.608706,401,3386.858867
-1298.677031,401,3392.261285
-532.469216,401,3397.654282
-464.851786,401,3403.064779
-1343.236204,401,3408.445654
-559.964404,401,3413.838543
-1921.770327,401,3419.199886
-508.626331,401,3424.557313
-421.70716,401,3429.921993
-3273.026535,401,3435.300093
-3726.871271,401,3440.790525
-1583.786101,401,3446.153239
-3419.748026,401,3451.527251
-2531.379853,401,3456.89262
-556.944333,401,3462.273264
-3008.420827,401,3467.66519
-4944.145736,401,3473.025806
-750.310471,401,3478.376083
-489.603723,401,3483.727914
-3498.467016,401,3489.093152
-578.194653,401,3494.460767
-604.421205,401,3499.8191
-635.859592,401,3505.190805
-595.556959,401,3510.550879
-2688.710956,401,3515.92274
-2245.386001,401,3521.312189
-574.092224,401,3526.657174
-1587.462839,401,3532.02687
-635.719104,401,3537.396697
-2780.882359,401,3542.752362
-1514.085643,401,3548.136385
-3263.05115,401,3553.513622
-741.495947,401,3558.879605
-3907.705768,401,3564.240778
-612.229924,401,3569.628702
-680.531605,401,3574.998659
-3923.179487,401,3580.341225
-427.791748,401,3585.705029
-608.680175,401,3591.053188
-883.270181,401,3596.42786
-2323.585827,401,3601.873745
-2439.543235,401,3607.214154
-546.90769,401,3612.580854
-503.870972,401,3617.953348
-2801.003323,401,3623.32234
-545.720091,401,3628.700147
-625.06544,401,3634.048076
-1784.960498,401,3639.408636
-580.462633,401,3644.804847
-597.679355,401,3650.187335
-1893.054204,401,3655.556466
-1708.128962,401,3660.931237
-632.949929,401,3666.286858
-576.988622,401,3671.666804
-562.4163,401,3677.020877
-1910.923037,401,3682.65902
-3967.266109,401,3688.00547
-590.950397,401,3693.324303
-682.532086,401,3698.735553
-1076.627298,401,3704.110586
-2901.770523,401,3709.48794
-896.119815,401,3714.857136
-572.392201,401,3720.246503
-856.924911,401,3725.620296
-1301.000257,401,3731.01733
-540.91793,401,3736.410151
-1253.816256,401,3741.857631
-509.934548,401,3747.239907
-508.992846,401,3752.628212
-2905.359872,401,3757.982399
-497.092615,401,3763.357113
-506.276966,401,3768.711427
-3189.468672,401,3774.082374
-3670.61568,401,3779.439509
-476.9407,401,3784.831017
-820.567752,401,3790.238931
-639.903288,401,3795.584458
-564.576283,401,3800.960533
-950.075137,401,3806.31324
-1868.773163,401,3811.681889
-2522.283249,401,3817.065588
-589.877134,401,3822.439125
-566.759608,401,3827.824094
-1554.169405,401,3833.2
-492.388671,401,3838.60698
-3247.036297,401,3844.007884
-754.841344,401,3849.362389
-738.609328,401,3854.72177
-2865.162181,401,3860.119855
-437.411991,401,3865.725777
-4725.50595,401,3871.067745
-2290.434729,401,3876.447517
-1278.449298,401,3881.800146
-591.658993,401,3887.18422
-2761.409175,401,3892.565278
-909.807769,401,3897.941696
-526.353935,401,3903.335996
-2788.216657,401,3908.685691
-746.979396,401,3914.064891
-675.789006,401,3919.430864
-2199.827668,401,3924.900078
-711.563282,401,3930.257228
-668.949186,401,3935.583453
-3186.908742,401,3940.9639
-3351.808834,401,3946.327064
-3598.468378,401,3951.725996
-782.988727,401,3957.093395
-657.935064,401,3962.582979
-707.855536,401,3967.936117
-713.451842,401,3973.282487
-3139.713034,401,3978.665379
-1147.41949,401,3984.04093
-1718.307979,401,3989.401922
-687.615435,401,3994.776449
-2335.03914,401,4000.169414
-689.751999,401,4005.561386
-758.866808,401,4010.940547
-617.711145,401,4016.282487
-1348.530286,401,4021.64227
-2095.289449,401,4026.991171
-852.208515,401,4032.373045
-550.287083,401,4037.749385
-526.869416,401,4043.324188
-2952.996277,401,4048.716121
-1271.272498,401,4054.085079
-596.436043,401,4059.482403
-2847.352558,401,4064.868715
-582.938182,401,4070.222403
-1779.577995,401,4075.592147
-623.758902,401,4080.952714
-4297.243708,401,4086.342736
-2578.977261,401,4091.697202
-2913.632982,401,4097.059154
-2640.759069,401,4102.457695
-2292.392677,401,4107.801152
-1773.158224,401,4113.196344
-1819.649751,401,4118.565356
-2218.096087,401,4123.930379
-2227.267172,401,4129.305279
-1258.772231,401,4134.67258
-398.603031,401,4140.104123
-827.031751,401,4145.594833
-4065.139862,401,4150.935223
-1586.869197,401,4156.321645
-546.907762,401,4161.710178
-3286.209682,401,4167.13241
-687.189766,401,4172.524209
-3271.993452,401,4177.888079
-2847.818763,401,4183.273142
-560.530196,401,4188.658934
-584.760133,401,4194.027804
-3289.661773,401,4199.4123
-2939.855397,401,4204.802558
-3348.736988,401,4210.18386
-1839.595669,401,4215.575796
-634.606293,401,4220.978963
-2916.600419,401,4226.354369
-3642.481264,401,4231.727338
-1176.37198,401,4237.194774
-3190.570685,401,4242.592545
-1196.786873,401,4247.975671
-1748.257224,401,4253.364517
-801.959845,401,4258.692581
-1609.388831,401,4264.075859
-3657.082182,401,4269.483661
-2994.124875,401,4274.873721
-2787.483853,401,4280.243479
-2514.744001,401,4285.574509
-804.129461,401,4291.055607
-618.738712,401,4296.441181
-3040.479678,401,4301.838084
-3309.027745,401,4307.211884
-687.786941,401,4312.570849
-527.106488,401,4317.931214
-857.58955,401,4323.29369
-3333.918553,401,4328.695786
-631.507958,401,4334.091166
-1080.908861,401,4339.520753
-4364.335677,401,4344.905457
-3423.284508,401,4350.300414
-748.176756,401,4355.692294
-3736.535475,401,4361.111004
-3288.3088,401,4366.45469
-2684.904154,401,4371.939652
-2377.024802,401,4377.325923
-2189.890829,401,4382.729563
-3171.232563,401,4388.110418
-825.646271,401,4393.453595
-2881.847823,401,4398.821326
-843.008758,401,4404.191921
-2278.170725,401,4409.584026
-1461.115678,401,4414.955729
-751.159866,401,4420.329514
-3128.043216,401,4425.680677
-862.652675,401,4431.050425
-1296.174437,401,4436.441339
-855.819751,401,4441.820888
-1338.907277,401,4447.181355
-1138.226453,401,4452.536315
-3741.00971,401,4457.908859
-797.001091,401,4463.299228
-717.004195,401,4468.66608
-1550.956124,401,4474.223801
-1146.779339,401,4479.557623
-692.902242,401,4484.940476
-1065.098564,401,4490.343194
-296.049901,401,4495.712901
-656.202043,401,4501.068832
-925.210134,401,4506.488317
-710.300744,401,4511.849125
-1842.331219,401,4517.228401
-3320.404038,401,4522.587934
-2798.630006,401,4527.951131
-1904.920546,401,4533.307939
-1137.333618,401,4538.696202
-661.027204,401,4544.088636
-1521.451222,401,4549.433824
-1401.183524,401,4554.806771
-587.818948,401,4560.147542
-3413.402865,401,4565.502722
-765.23933,401,4570.874181
-2673.498295,401,4576.243651
-668.772136,401,4581.667509
-1277.551785,401,4587.022193
-2387.846523,401,4592.397633
-3614.026783,401,4597.770462
-2324.020377,401,4603.154546
-2662.809868,401,4608.535165
-1356.063217,401,4613.897722
-3393.793723,401,4619.380295
-3028.515612,401,4624.747458
-1488.056232,401,4630.123157
-2299.846413,401,4635.502618
-2396.762548,401,4640.983925
-1829.041459,401,4646.374173
-2860.236574,401,4651.750966
-3896.931035,401,4657.143214
-1793.132302,401,4662.501073
-2345.023491,401,4667.870912
-2284.092011,401,4673.269013
-2404.677895,401,4678.645949
-3101.660381,401,4684.026045
-844.392371,401,4689.632688
-2195.80511,401,4694.965901
-747.813265,401,4700.347701
-2492.769846,401,4705.739489
-2816.521432,401,4711.10702
-943.732344,401,4716.491752
-785.2165,401,4721.863954
-1680.841288,401,4727.234822
-620.343429,401,4732.65591
-2514.134354,401,4738.032997
-1714.026515,401,4743.388326
-775.607051,401,4748.725012
-674.999204,401,4754.101629
-666.353628,401,4759.494572
-733.952601,401,4764.894675
-2462.570527,401,4770.240573
-707.910384,401,4775.587486
-762.689685,401,4780.955237
-564.224983,401,4786.342818
-751.242022,401,4791.905332
-1748.756217,401,4797.270038
-2822.397826,401,4802.673396
-2942.990313,401,4808.048241
-1013.341173,401,4813.451335
-2733.746751,401,4818.850795
-2508.134966,401,4824.20103
-2584.943509,401,4829.543505
-2081.262345,401,4834.918241
-825.603576,401,4840.294852
-719.074402,401,4845.667397
-673.347801,401,4851.04102
-968.566515,401,4856.386287
-606.312353,401,4861.775867
-731.991081,401,4867.189904
-2893.192201,401,4872.586824
-2948.618274,401,4877.972931
-963.885238,401,4883.328983
-699.31125,401,4888.69457
-3479.423025,401,4894.065232
-4306.404604,401,4899.445235
-3252.040899,401,4904.838366
-2906.602869,401,4910.206893
-3258.219662,401,4915.572478
-720.382226,401,4920.976658
-759.971344,401,4926.344208
-1743.76754,401,4932.005672
-746.542636,401,4937.90374
-657.657367,401,4943.364656
-3278.197712,401,4948.752796
-556.294358,401,4954.126914
-3286.176196,401,4959.510146
-664.218047,401,4964.886238
-1793.909959,401,4970.247767
-647.249032,401,4975.657226
-1981.758289,401,4981.033905
-500.89065,401,4986.396456
-780.120883,401,4991.774749
-494.344607,401,4997.131962
-2576.875561,401,5002.532712
-643.968455,401,5007.913342
-539.982023,401,5013.735052
-522.127764,401,5019.109773
-3521.198805,401,5024.484426
-706.37265,401,5029.86536
-1651.007028,401,5035.255589
-1324.648788,401,5040.598912
-1483.924401,401,5045.990102
-1773.374282,401,5051.348487
-3829.055457,401,5056.718891
-1542.895043,401,5062.07316
-711.029648,401,5067.436114
-3412.451765,401,5072.776764
-1653.070556,401,5078.125395
-1900.155904,401,5083.536717
-4749.419321,401,5088.895171
-2161.763771,401,5094.527127
-1856.412188,401,5099.903035
-1998.679866,401,5105.32302
-2943.827851,401,5110.698385
-1460.781891,401,5116.068226
-1144.372448,401,5121.457945
-2856.474147,401,5126.936637
-1927.82988,401,5132.316255
-2203.497792,401,5137.702916
-2606.481745,401,5143.098449
-2753.101001,401,5148.470973
-3382.352856,401,5153.846221
-3420.548446,401,5159.209007
-3452.47259,401,5164.591823
-2887.596481,401,5169.984524
-2642.441594,401,5175.351676
-2444.646431,401,5180.738976
-2665.052924,401,5186.07229
-2298.106618,401,5191.452636
-2634.859841,401,5196.817793
